timestamp,x,y,z
0,-3.57,5.74,5.06
10,-3.21,5.82,5.23
20,-2.76,5.9,5.55
30,-2.43,5.92,5.69
40,-2.27,5.97,5.62
50,-2.21,5.99,5.53
60,-2.27,5.96,5.39
70,-2.37,5.94,5.25
80,-2.46,5.99,5.08
90,-2.61,5.97,4.92
100,-2.83,5.94,4.72
110,-3.21,5.95,4.57
120,-3.51,6.01,4.46
130,-3.82,6.19,4.38
140,-4.09,6.38,4.31
150,-4.38,6.51,4.51
160,-4.91,6.45,4.74
170,-5.38,6.42,4.98
180,-5.92,6.76,5.52
190,-6.07,6.24,4.88
200,-6.65,6.14,5.32
210,-7.5,6.09,4.66
220,-8.82,5.8,4.45
230,-8.66,5.68,5.91
240,-8.52,4.7,6.06
250,-12.16,3.99,6.08
260,-12.88,2.81,6.62
270,-14.58,2.24,6.69
280,-16.5,2.03,7.04
290,-16.97,2.04,6.89
300,-17.08,2.22,6.63
310,-13.49,0.94,6.95
320,-10.15,2.75,7.55
330,-10.08,0.27,5.96
340,-7.1,-0.29,5.6
350,-5.15,-1.02,5.09
360,-2.76,-1.66,4.69
370,-0.34,-2.53,4.93
380,2.89,-2.59,6.06
390,7.16,-1.46,7.82
400,12.57,0.77,9.46
410,20.64,2.94,9.94
420,22.21,4.08,5.41
430,23.61,5.19,0.36
440,21.58,4.98,3.47
450,20.09,4.28,6.97
460,18.48,3.57,9.87
470,19.45,3.62,12.16
480,22.64,4.85,13.61
490,27.08,6.41,13.5
500,30.14,7.78,11.72
510,31.86,8.06,9.11
520,31.17,7.04,7.61
530,30.11,5.45,7.58
540,27.55,1.98,8.52
550,23.58,-2.86,9.85
560,17.81,-6.82,8.7
570,13.17,-11.41,7.91
580,5.53,-14.89,8.19
590,0.79,-16.52,8.77
600,-1.31,-19.39,10.33
610,-2.92,-20.44,12.99
620,-13.39,-21.92,22.44
630,-11.48,-23.61,16.48
640,-16.62,-24.06,13.75
650,-22.77,-22.78,8.62
660,-26.74,-20.93,3.46
670,-28.14,-18.86,1.27
680,-27.8,-16.9,0.9
690,-27.58,-15.52,0.52
700,-25.6,-14.8,-0.19
710,-24.52,-14.24,-1.18
720,-23.62,-13.39,-3.05
730,-23.42,-12.71,-4.67
740,-23.77,-11.96,-6.29
750,-23.65,-12.31,-6.18
760,-22.1,-13.26,-4.36
770,-18.52,-14.47,-1.58
780,-12.96,-15.89,2.06
790,-7.26,-17.03,6.35
800,-2.01,-16.53,10.81
810,5.33,-15.09,15.87
820,11.87,-11.94,19.19
830,14.59,-8.55,17.25
840,17.13,-4.37,12.63
850,18.08,-1.7,7.51
860,16.01,0.23,9.28
870,13.97,-0.33,13.5
880,11.91,-0.17,18.84
890,15.18,0.92,23.1
900,18.49,1.58,24.77
910,21.61,3.04,20.08
920,24.4,4.69,21.4
930,29.35,7.14,22.09
940,32.84,9.8,20.6
950,42.43,9.92,8.65
960,34.95,8.5,8.42
970,29.0,5.89,9.1
980,24.99,3.69,11.09
990,21.04,2.1,12.53
1000,18.61,0.87,12.39
