timestamp,x,y,z
0,-3.87,3.58,6.78
10,-3.16,3.76,4.79
20,-3.0,3.44,3.99
30,-3.38,3.02,3.68
40,-3.51,2.67,3.31
50,-3.5,2.41,2.93
60,-3.24,2.13,2.83
70,-2.96,1.87,3.02
80,-2.56,1.92,3.28
90,-1.92,1.95,3.75
100,-0.67,1.71,4.25
110,2.16,2.5,4.29
120,7.41,4.25,5.36
130,14.97,6.47,6.69
140,20.99,9.7,6.89
150,25.74,12.57,9.08
160,36.46,13.83,5.05
170,35.29,13.48,10.83
180,32.79,11.43,14.68
190,28.15,9.79,14.64
200,24.62,7.94,11.6
210,21.5,5.53,8.54
220,18.7,2.69,6.5
230,15.55,-0.4,5.65
240,11.61,-3.76,5.09
250,7.02,-7.5,5.71
260,1.67,-10.49,4.89
270,-3.58,-13.42,4.7
280,-8.25,-16.07,4.15
290,-12.83,-18.22,1.1
300,-18.56,-20.33,-1.35
310,-25.74,-22.17,0.21
320,-32.28,-23.71,2.43
330,-36.95,-24.24,4.68
340,-39.04,-23.6,5.14
350,-40.02,-22.45,3.71
360,-38.49,-20.65,0.64
370,-36.71,-18.93,-2.28
380,-31.67,-16.92,-4.01
390,-25.96,-14.67,-3.4
400,-20.69,-12.87,-1.76
410,-16.07,-11.45,-0.47
420,-11.87,-10.31,0.81
430,-8.15,-9.05,1.55
440,-4.52,-8.06,1.47
450,0.28,-6.28,1.75
460,8.07,-3.18,4.09
470,16.86,0.32,7.03
480,24.45,4.8,11.98
490,34.55,9.0,19.65
500,43.89,13.98,13.82
510,41.68,17.69,14.99
520,39.44,18.71,14.09
530,36.13,17.81,16.63
540,31.33,17.81,17.03
550,27.05,17.42,14.58
560,25.93,13.43,19.37
570,24.29,11.57,19.4
580,21.45,10.43,16.26
590,17.54,8.34,14.11
600,14.21,5.74,13.12
610,11.39,3.52,10.78
620,8.6,0.61,10.34
630,4.87,-3.17,11.27
640,1.21,-7.56,13.16
650,-2.79,-12.07,13.16
660,-14.64,-15.45,17.59
670,-17.38,-18.45,12.88
680,-22.24,-20.73,13.46
690,-25.57,-21.33,13.54
700,-28.2,-20.38,12.33
710,-28.62,-18.49,9.53
720,-26.92,-15.23,5.55
730,-23.78,-11.85,1.7
740,-19.89,-8.64,-0.62
750,-15.95,-6.02,-1.62
760,-12.34,-3.24,-1.33
770,-8.24,-1.0,-0.16
780,-5.1,1.11,1.25
790,-2.64,2.84,2.44
800,-1.18,3.9,3.29
810,-0.79,5.29,3.62
820,-0.18,6.4,4.2
830,-0.07,6.76,4.64
840,-0.52,7.16,4.28
850,0.02,8.14,1.29
860,0.02,6.2,6.35
870,-1.6,6.08,8.02
880,-2.47,6.81,5.78
890,-2.19,6.49,5.15
900,-2.65,6.0,5.89
910,-2.97,5.76,6.06
920,-3.5,5.44,5.21
930,-3.87,5.04,4.75
940,-4.14,4.67,4.72
950,-4.43,4.43,4.88
960,-4.65,4.31,5.15
970,-4.99,4.19,5.52
980,-5.12,4.23,5.72
990,-4.67,4.34,5.93
1000,-4.08,4.44,6.15
