timestamp,x,y,z
0,-5.38,5.46,5.03
10,-5.49,5.74,4.56
20,-5.62,5.89,4.22
30,-5.93,5.91,4.1
40,-6.27,5.92,4.11
50,-6.63,5.94,4.22
60,-7.14,5.92,4.23
70,-7.19,6.17,3.93
80,-7.03,6.53,3.49
90,-6.96,6.69,2.96
100,-7.43,6.1,2.69
110,-8.24,4.66,2.78
120,-10.15,3.03,2.98
130,-12.15,1.68,3.51
140,-14.32,0.67,4.73
150,-16.7,-0.29,6.18
160,-17.02,-1.12,7.32
170,-16.48,-1.19,7.51
180,-14.55,-1.07,7.16
190,-11.63,-1.05,6.89
200,-7.75,-1.05,6.88
210,-3.67,-0.25,7.28
220,-0.09,1.01,7.99
230,3.87,1.83,8.33
240,6.94,3.19,8.02
250,9.54,4.65,7.26
260,11.16,5.85,6.89
270,12.61,7.11,5.72
280,14.5,7.87,5.4
290,16.52,8.64,5.26
300,17.09,9.3,6.12
310,17.56,9.41,6.93
320,17.37,8.85,7.32
330,16.66,8.15,7.59
340,15.69,7.34,7.54
350,14.65,6.41,7.13
360,13.55,5.84,6.4
370,12.64,5.52,6.11
380,12.33,5.54,6.58
390,12.78,5.83,7.68
400,13.75,6.13,8.33
410,13.91,6.07,7.81
420,13.25,5.68,6.68
430,12.23,5.09,5.35
440,11.25,4.35,4.42
450,10.48,3.3,3.47
460,9.54,1.85,2.35
470,7.99,0.15,1.59
480,6.14,-1.95,1.83
490,3.6,-4.55,3.38
500,0.47,-7.58,5.89
510,-3.52,-11.02,9.06
520,-7.69,-14.92,9.82
530,-12.32,-17.22,9.29
540,-17.33,-18.7,7.81
550,-23.2,-19.43,5.74
560,-28.15,-18.93,3.91
570,-28.64,-17.91,4.09
580,-26.56,-16.32,4.95
590,-23.74,-14.63,5.08
600,-21.47,-13.23,4.05
610,-20.98,-12.43,2.34
620,-20.86,-12.1,0.34
630,-21.28,-12.07,-0.44
640,-21.89,-12.27,-0.01
650,-22.69,-12.42,0.62
660,-22.8,-12.53,1.53
670,-21.63,-12.69,2.49
680,-19.65,-12.72,3.65
690,-17.26,-12.75,4.43
700,-15.22,-12.66,4.72
710,-13.24,-12.42,5.49
720,-10.93,-11.92,6.22
730,-7.98,-11.25,5.75
740,-2.49,-10.85,5.62
750,1.47,-10.44,11.09
760,7.03,-8.83,15.39
770,12.22,-4.45,14.69
780,17.39,-1.7,17.01
790,19.92,0.37,18.13
800,20.83,3.94,16.27
810,21.93,6.65,14.67
820,22.45,7.63,15.93
830,22.96,7.58,20.65
840,25.19,8.42,23.12
850,25.83,9.41,23.35
860,24.63,9.55,22.46
870,23.97,9.52,20.14
880,23.35,9.16,16.92
890,21.18,7.92,14.28
900,18.51,6.35,12.11
910,16.28,5.09,9.8
920,15.17,4.07,7.52
930,13.73,2.75,6.43
940,12.02,1.42,5.59
950,10.47,0.27,4.46
960,8.95,-0.88,4.28
970,7.67,-2.04,4.71
980,7.64,-2.97,5.11
990,7.45,-4.26,4.82
1000,6.29,-5.39,3.84
