timestamp,x,y,z
0,-8.31,3.25,2.65
10,-8.6,3.19,2.19
20,-8.9,3.11,2.08
30,-9.33,2.72,2.42
40,-9.93,2.29,2.91
50,-10.95,1.7,3.54
60,-11.63,1.35,3.96
70,-11.76,0.92,4.47
80,-12.89,0.6,4.84
90,-14.87,0.69,4.83
100,-14.4,0.63,5.24
110,-13.73,0.57,6.21
120,-12.29,0.88,6.56
130,-10.25,1.23,6.52
140,-8.23,1.65,6.64
150,-5.83,2.09,7.17
160,-2.85,3.14,7.89
170,0.34,4.21,8.11
180,2.98,5.37,7.29
190,4.23,6.41,6.0
200,4.76,6.96,5.6
210,5.13,7.5,5.1
220,5.45,7.85,4.66
230,5.79,8.19,4.31
240,6.37,8.57,4.15
250,7.17,8.77,4.22
260,9.27,9.2,4.52
270,11.96,9.85,4.85
280,13.77,10.18,5.08
290,14.2,9.95,5.23
300,13.83,9.07,5.23
310,12.7,7.98,5.0
320,11.25,6.91,4.96
330,10.08,5.89,5.03
340,9.05,4.99,5.05
350,8.5,4.3,5.04
360,8.03,3.65,4.85
370,7.69,3.29,4.72
380,7.87,3.25,5.29
390,8.66,3.4,6.65
400,9.37,3.54,8.17
410,9.98,3.51,9.63
420,9.96,3.33,10.28
430,9.7,2.75,10.23
440,8.96,2.0,9.81
450,7.75,1.38,8.8
460,6.54,0.38,7.98
470,5.13,-1.07,7.83
480,3.3,-2.39,7.85
490,1.37,-3.86,8.47
500,-0.77,-5.37,9.41
510,-2.85,-6.81,10.56
520,-4.97,-8.14,11.56
530,-6.66,-8.94,11.4
540,-8.14,-9.37,10.1
550,-9.51,-9.93,9.14
560,-10.64,-10.43,7.53
570,-11.5,-10.45,4.94
580,-12.23,-10.2,2.6
590,-13.02,-10.27,0.66
600,-13.87,-11.0,0.02
610,-15.14,-11.72,-0.51
620,-16.82,-12.66,0.11
630,-18.9,-14.17,2.61
640,-22.66,-15.11,3.32
650,-25.88,-15.07,1.87
660,-27.92,-15.25,1.64
670,-29.18,-15.49,2.34
680,-28.15,-15.56,2.33
690,-25.62,-15.25,2.07
700,-22.32,-14.46,1.86
710,-19.03,-13.76,1.07
720,-16.3,-13.07,-0.1
730,-13.7,-12.89,0.43
740,-11.76,-12.73,0.63
750,-9.77,-12.72,0.83
760,-8.22,-12.49,1.2
770,-6.73,-12.01,1.24
780,-5.1,-11.45,1.85
790,-2.85,-11.19,3.75
800,0.57,-10.2,5.9
810,5.38,-8.57,9.83
820,11.37,-4.81,11.12
830,16.78,-1.78,13.11
840,20.49,1.73,13.86
850,23.03,4.91,14.4
860,23.23,7.17,16.98
870,23.38,9.14,19.85
880,21.58,9.73,20.36
890,19.81,8.86,23.35
900,23.27,9.19,21.27
910,22.71,9.01,20.31
920,20.48,8.46,19.88
930,18.79,7.54,19.16
940,18.77,6.51,17.42
950,17.36,5.29,16.78
960,14.92,4.28,16.57
970,13.76,2.76,15.46
980,12.4,1.44,13.89
990,10.7,0.47,12.88
1000,9.64,-0.57,12.18
