timestamp,x,y,z
0,-3.82,4.68,5.09
10,-4.09,4.52,4.86
20,-4.07,4.28,4.95
30,-3.7,4.35,4.66
40,-3.42,4.49,4.43
50,-3.0,4.44,4.64
60,-2.54,4.37,4.52
70,-1.76,4.41,4.5
80,-0.63,4.51,4.91
90,0.25,4.48,5.03
100,0.87,4.53,5.44
110,1.28,4.61,5.64
120,1.8,4.77,5.75
130,2.12,5.04,5.78
140,2.56,5.32,6.31
150,3.37,5.51,6.62
160,4.5,5.74,7.12
170,6.15,6.08,7.8
180,8.04,6.41,8.57
190,10.05,6.61,8.96
200,10.29,6.62,9.01
210,10.17,6.59,8.48
220,10.15,5.87,8.8
230,9.68,5.51,8.64
240,9.15,5.2,8.37
250,8.99,5.02,8.12
260,9.19,4.7,7.94
270,8.8,4.33,7.53
280,8.3,3.74,7.14
290,6.68,3.4,6.24
300,5.63,3.36,5.51
310,5.46,3.2,5.14
320,4.76,2.93,4.73
330,3.57,2.6,4.3
340,1.39,2.27,3.98
350,-0.19,1.48,4.52
360,-1.9,0.95,5.2
370,-3.86,0.75,5.66
380,-4.67,0.59,6.28
390,-6.24,0.13,7.32
400,-7.04,-0.11,7.9
410,-8.16,-0.76,8.76
420,-9.84,-0.94,8.69
430,-11.51,-1.27,9.23
440,-13.2,-1.37,8.91
450,-14.88,-1.53,8.21
460,-16.35,-1.56,7.47
470,-17.08,-1.5,6.78
480,-17.02,-1.41,6.05
490,-17.02,-1.08,5.17
500,-16.03,-0.82,4.42
510,-14.94,-0.51,3.99
520,-13.86,-0.32,3.51
530,-12.6,-0.19,3.29
540,-11.46,-0.23,3.49
550,-10.26,-0.16,3.45
560,-9.35,-0.23,3.63
570,-9.05,-0.44,4.01
580,-8.98,-0.74,4.39
590,-8.85,-1.01,4.45
600,-8.81,-1.3,4.57
610,-8.72,-1.69,5.15
620,-8.67,-1.79,5.48
630,-8.19,-0.71,5.0
640,-7.82,-1.77,6.04
650,-6.56,-1.83,7.69
660,-3.3,-1.55,8.64
670,-0.22,-1.33,9.96
680,3.18,-0.33,10.23
690,5.23,0.6,9.64
700,6.73,1.32,8.89
710,8.33,1.85,8.58
720,9.69,2.39,8.79
730,10.73,2.57,8.95
740,11.46,3.07,9.0
750,12.16,3.38,9.05
760,13.62,4.1,8.23
770,15.03,4.49,8.31
780,16.41,5.01,8.75
790,18.09,5.27,8.37
800,18.98,5.21,7.26
810,18.39,5.05,6.77
820,16.64,4.4,6.49
830,14.63,3.68,6.33
840,13.21,2.85,6.48
850,11.73,2.08,7.01
860,10.69,1.41,7.58
870,10.05,1.07,8.12
880,9.89,0.82,8.6
890,9.23,0.44,9.06
900,9.32,0.22,9.45
910,8.86,0.12,9.34
920,8.29,-0.23,9.53
930,7.35,-0.69,9.41
940,5.4,-1.3,9.59
950,3.75,-1.69,9.49
960,2.02,-2.09,9.57
970,0.16,-2.14,8.78
980,-3.64,-2.62,7.46
990,-3.52,-3.14,8.24
1000,-4.87,-3.58,8.37
