timestamp,x,y,z
0,-6.56,4.68,5.84
10,-6.64,4.6,5.84
20,-6.62,4.54,5.86
30,-6.55,4.62,5.54
40,-6.34,4.76,5.16
50,-5.45,4.99,5.26
60,-5.91,4.97,4.66
70,-5.55,4.76,5.09
80,-5.46,4.67,5.18
90,-5.36,4.45,5.43
100,-5.68,4.21,5.31
110,-5.83,4.09,5.2
120,-5.67,4.07,5.17
130,-5.31,4.26,5.2
140,-4.62,4.21,5.32
150,-4.87,4.02,5.5
160,-4.91,4.0,5.32
170,-4.59,3.94,5.22
180,-3.9,3.95,5.55
190,-2.89,3.56,5.89
200,-2.89,3.68,6.17
210,-2.62,3.9,5.6
220,-2.12,3.94,5.28
230,-1.52,4.02,5.1
240,-0.93,4.13,4.6
250,-0.49,4.09,4.19
260,0.11,4.08,3.56
270,0.9,4.13,3.2
280,2.45,4.55,3.28
290,4.74,5.47,3.5
300,7.97,6.45,4.0
310,11.76,7.28,4.87
320,14.5,8.11,4.83
330,15.98,7.69,4.7
340,16.78,7.62,4.61
350,18.18,7.51,3.35
360,17.29,7.03,3.19
370,14.68,5.69,3.27
380,12.86,3.92,6.03
390,8.82,3.47,7.07
400,7.21,3.05,7.85
410,5.23,2.36,9.04
420,3.42,1.65,10.53
430,2.26,1.35,11.45
440,1.07,1.38,11.63
450,1.02,1.32,11.09
460,0.61,1.35,9.7
470,-0.29,1.12,8.67
480,-1.86,0.62,7.98
490,-3.22,0.23,7.55
500,-6.01,-0.73,8.04
510,-7.79,-1.02,8.43
520,-9.09,-1.56,9.04
530,-10.75,-1.75,8.54
540,-11.98,-1.77,7.94
550,-12.62,-1.77,7.46
560,-13.33,-1.79,7.23
570,-14.4,-1.59,6.92
580,-14.93,-1.55,6.21
590,-15.61,-1.69,5.3
600,-16.4,-1.95,4.58
610,-17.2,-2.27,4.2
620,-18.12,-2.58,3.35
630,-18.29,-2.76,2.29
640,-17.99,-3.0,1.49
650,-18.03,-3.19,0.93
660,-17.65,-3.65,1.17
670,-16.47,-3.31,0.7
680,-14.93,-3.08,0.93
690,-13.21,-2.7,1.29
700,-11.86,-2.65,2.14
710,-10.95,-2.08,2.03
720,-10.56,-1.73,2.07
730,-9.58,-1.74,3.25
740,-8.98,-1.29,3.99
750,-8.1,-0.91,5.33
760,-4.95,0.67,6.48
770,-2.6,0.67,10.03
780,-1.02,1.21,11.93
790,0.84,2.26,12.37
800,2.81,2.83,11.99
810,3.68,3.25,11.58
820,4.41,3.6,10.51
830,4.03,3.63,10.67
840,4.97,4.03,9.77
850,6.4,4.47,9.67
860,7.24,4.46,10.36
870,8.48,4.99,10.05
880,10.13,5.28,10.07
890,11.87,6.13,9.52
900,13.73,6.68,8.91
910,15.17,7.03,8.69
920,16.02,6.98,8.5
930,15.94,6.5,8.34
940,15.01,5.9,8.18
950,13.65,5.17,7.83
960,12.15,4.61,7.1
970,11.92,3.95,6.66
980,8.95,3.13,6.26
990,7.78,2.47,6.88
1000,6.59,2.04,7.14
