timestamp,x,y,z
0,-3.0,4.06,5.28
10,-2.33,4.1,5.52
20,-1.3,4.31,5.94
30,-0.4,4.47,6.54
40,1.16,5.23,7.29
50,2.83,5.46,8.71
60,5.1,6.34,9.91
70,7.93,7.33,9.95
80,10.68,8.34,7.88
90,12.09,9.31,3.96
100,12.51,9.44,1.47
110,12.38,9.22,1.3
120,12.46,8.89,2.34
130,12.85,8.34,4.16
140,12.8,7.93,5.71
150,12.25,7.58,7.34
160,12.01,7.47,8.95
170,11.95,7.36,10.17
180,11.67,7.13,10.33
190,10.82,6.65,9.75
200,10.11,5.86,9.33
210,9.19,4.64,8.74
220,8.13,3.66,6.9
230,7.15,2.04,6.51
240,5.94,0.54,5.69
250,4.39,-1.03,5.1
260,2.31,-2.77,4.79
270,-0.5,-4.62,4.59
280,-4.53,-6.86,6.0
290,-8.33,-8.96,7.24
300,-12.17,-10.76,8.08
310,-15.14,-11.38,8.04
320,-16.75,-12.28,6.78
330,-18.27,-12.55,4.65
340,-19.39,-12.76,3.83
350,-20.88,-13.01,4.63
360,-22.51,-13.11,5.58
370,-23.82,-13.05,6.03
380,-24.49,-12.76,5.57
390,-24.38,-12.16,4.04
400,-23.73,-11.34,2.27
410,-23.0,-10.54,1.24
420,-22.01,-9.91,1.27
430,-20.49,-9.17,1.56
440,-18.71,-8.56,1.81
450,-16.92,-8.09,2.19
460,-15.02,-7.8,2.73
470,-13.35,-7.64,3.07
480,-12.13,-7.58,3.51
490,-10.78,-7.66,4.25
500,-9.1,-7.84,4.81
510,-7.7,-7.88,4.86
520,-6.63,-7.83,4.8
530,-4.94,-7.82,5.46
540,-2.4,-7.67,6.47
550,0.25,-6.95,8.02
560,4.39,-5.17,10.06
570,10.12,-2.0,12.36
580,15.38,0.94,15.28
590,20.03,3.55,18.89
600,22.93,6.53,21.63
610,24.57,8.95,22.22
620,26.31,11.35,18.96
630,26.56,15.22,15.23
640,25.43,12.61,12.09
650,25.35,10.84,14.04
660,22.89,10.8,12.75
670,21.89,10.5,11.49
680,19.79,9.69,10.16
690,18.79,8.85,7.68
700,18.36,7.29,5.79
710,17.94,6.07,7.02
720,17.17,4.73,8.17
730,15.66,3.41,8.85
740,13.87,1.92,9.36
750,11.81,0.96,8.83
760,11.01,-0.36,8.88
770,10.24,-1.84,9.83
780,8.83,-3.5,10.73
790,7.49,-5.64,10.84
800,5.45,-8.37,11.78
810,2.57,-11.3,13.96
820,-0.56,-13.95,16.22
830,-4.75,-16.17,17.91
840,-8.55,-17.79,18.04
850,-12.07,-18.74,16.76
860,-15.21,-18.53,15.27
870,-17.52,-18.17,14.01
880,-19.27,-17.39,13.2
890,-20.12,-15.55,11.49
900,-19.92,-13.27,9.01
910,-19.18,-10.86,6.03
920,-17.5,-8.94,3.72
930,-15.97,-7.34,2.68
940,-14.95,-5.9,2.4
950,-13.93,-4.71,2.73
960,-12.73,-3.62,3.32
970,-11.45,-2.6,3.8
980,-10.15,-1.58,4.11
990,-8.93,-0.69,4.35
1000,-7.78,-0.06,4.38
