timestamp,x,y,z
0,-5.23,1.94,5.11
10,-4.07,2.12,4.88
20,-2.63,2.44,4.58
30,-0.92,3.06,4.19
40,1.12,3.9,3.72
50,3.56,4.68,2.97
60,5.95,6.2,1.76
70,7.52,7.35,1.83
80,10.07,8.49,1.46
90,12.7,9.61,1.67
100,15.16,10.65,2.24
110,17.09,11.03,2.83
120,17.66,10.35,4.35
130,16.38,9.33,6.05
140,15.13,8.47,6.95
150,14.48,7.8,7.11
160,13.82,7.11,7.29
170,13.0,6.58,7.11
180,12.14,6.19,6.45
190,11.27,5.66,5.26
200,10.08,5.3,3.98
210,8.91,4.73,3.73
220,7.66,3.96,3.41
230,6.59,2.95,3.58
240,5.89,2.02,3.96
250,5.48,1.05,4.23
260,5.15,-0.07,4.24
270,4.34,-1.4,4.26
280,3.69,-2.81,5.27
290,2.79,-4.24,7.64
300,0.92,-5.71,10.26
310,-0.63,-6.85,12.12
320,-2.6,-7.56,13.31
330,-3.51,-8.22,13.03
340,-3.86,-9.03,12.15
350,-4.74,-9.99,11.78
360,-6.33,-10.94,12.05
370,-8.25,-11.96,12.83
380,-10.9,-12.85,14.32
390,-13.83,-13.2,15.82
400,-16.04,-13.15,16.21
410,-17.09,-12.66,15.41
420,-16.74,-11.62,13.81
430,-15.87,-10.72,12.01
440,-15.28,-10.17,10.13
450,-15.15,-9.81,8.57
460,-15.05,-9.49,7.71
470,-14.62,-9.33,7.41
480,-14.01,-9.29,7.34
490,-13.31,-9.27,6.91
500,-12.49,-9.17,5.95
510,-11.64,-9.0,4.83
520,-10.91,-8.89,3.8
530,-10.2,-8.76,2.68
540,-9.22,-8.39,1.63
550,-8.77,-8.05,1.18
560,-8.57,-7.92,1.21
570,-7.68,-7.54,1.0
580,-6.18,-7.01,1.06
590,-4.82,-6.56,1.38
600,-2.83,-6.08,1.99
610,-0.42,-5.15,3.31
620,2.65,-4.11,5.06
630,5.66,-3.01,6.57
640,8.28,-2.05,7.91
650,10.3,-0.19,9.58
660,11.6,0.65,12.39
670,12.86,1.81,13.81
680,14.29,2.74,14.42
690,15.34,3.56,14.03
700,16.6,4.43,13.67
710,17.59,5.19,13.15
720,18.23,5.94,12.14
730,17.94,9.06,10.9
740,17.53,5.32,13.33
750,16.13,3.11,18.36
760,15.81,3.97,18.06
770,15.95,3.53,17.88
780,15.15,3.83,16.24
790,14.34,4.21,14.05
800,15.4,4.23,13.21
810,15.79,4.38,13.78
820,15.36,4.47,13.91
830,14.59,4.25,13.33
840,12.95,4.56,10.39
850,11.81,4.32,8.29
860,10.8,3.99,6.19
870,10.0,3.28,4.77
880,9.62,2.12,4.43
890,8.22,1.93,2.68
900,9.27,-0.78,4.89
910,6.19,-1.93,4.86
920,4.96,-3.88,5.21
930,1.94,-5.86,6.04
940,0.5,-8.63,8.98
950,-1.98,-11.32,12.77
960,-4.78,-13.54,14.32
970,-8.58,-14.91,14.55
980,-12.15,-16.32,13.43
990,-15.43,-16.23,11.56
1000,-17.51,-14.89,9.92
