timestamp,x,y,z
0,-6.03,4.41,5.37
10,-6.09,4.21,5.29
20,-5.7,4.23,4.64
30,-5.8,4.16,4.14
40,-5.49,4.12,4.41
50,-5.08,4.18,4.58
60,-5.03,4.2,4.5
70,-5.05,4.26,4.76
80,-4.76,4.09,5.25
90,-4.32,4.21,5.76
100,-3.98,4.07,6.3
110,-3.92,4.32,6.78
120,-3.86,4.29,7.62
130,-2.68,4.49,8.32
140,-1.02,4.92,8.86
150,0.04,5.25,9.2
160,0.88,5.34,9.2
170,1.72,5.48,8.94
180,2.3,5.54,8.91
190,2.49,5.56,9.06
200,2.32,5.43,9.26
210,2.35,5.37,9.29
220,2.83,5.07,9.51
230,2.85,4.83,9.43
240,2.62,4.38,9.6
250,3.0,4.24,9.07
260,2.15,3.41,8.79
270,0.84,3.07,8.23
280,0.76,2.6,7.59
290,0.01,2.52,7.15
300,-0.44,2.6,6.33
310,-0.64,2.29,6.3
320,-1.05,2.38,6.05
330,-1.4,2.38,5.61
340,-2.04,2.32,5.15
350,-3.23,2.17,4.82
360,-4.03,2.19,4.34
370,-4.97,1.94,3.85
380,-6.19,1.86,3.33
390,-7.69,1.57,2.95
400,-9.32,1.28,2.57
410,-10.63,1.11,2.37
420,-10.24,1.13,2.74
430,-13.45,1.03,2.8
440,-14.74,1.02,2.42
450,-14.8,0.83,2.62
460,-16.01,0.74,2.15
470,-17.15,0.62,1.13
480,-17.71,0.37,-0.52
490,-17.98,0.19,-1.63
500,-17.36,0.11,-2.85
510,-15.95,0.12,-3.78
520,-15.24,-0.28,-3.93
530,-14.56,-0.66,-3.77
540,-14.48,-1.37,-3.14
550,-14.09,-1.59,-2.32
560,-13.69,-1.94,-1.76
570,-13.0,-2.17,-0.78
580,-12.5,-2.3,0.26
590,-12.44,-2.08,0.57
600,-11.05,-1.85,2.45
610,-9.92,-2.15,2.35
620,-10.19,-2.26,3.63
630,-10.27,-1.86,4.47
640,-8.99,-1.88,6.87
650,-5.6,-1.47,10.13
660,-2.39,-0.86,13.89
670,2.21,0.04,15.91
680,6.67,1.08,16.6
690,9.05,2.23,15.97
700,9.21,3.06,12.37
710,11.09,2.77,14.9
720,11.08,3.66,14.64
730,12.31,3.25,15.99
740,10.88,3.76,15.32
750,12.16,3.56,13.47
760,11.61,3.25,11.98
770,12.31,3.42,9.94
780,12.84,3.14,9.43
790,12.78,2.96,9.12
800,12.98,2.1,8.84
810,11.46,1.39,9.06
820,9.84,0.86,8.85
830,8.19,0.31,8.79
840,6.48,-0.09,8.79
850,5.43,-0.37,9.17
860,4.87,-0.64,9.94
870,4.65,-0.9,10.48
880,4.54,-0.68,10.53
890,3.9,-0.51,10.16
900,3.82,-0.44,9.71
910,3.86,-0.58,9.35
920,3.38,-0.73,9.1
930,0.69,0.83,5.29
940,0.08,-1.13,7.61
950,-0.73,-1.48,8.55
960,-0.51,-1.38,8.69
970,-3.45,-1.59,7.8
980,-4.23,-1.68,7.24
990,-5.8,-1.65,6.54
1000,-6.62,-1.56,6.48
