timestamp,x,y,z
0,-14.32,1.9,3.22
10,-13.12,2.03,3.66
20,-11.1,2.43,3.96
30,-8.94,2.89,4.05
40,-6.75,3.19,4.27
50,-5.04,3.46,4.55
60,-3.36,3.85,4.84
70,-1.56,4.2,5.44
80,0.05,4.59,6.13
90,1.34,4.91,6.79
100,2.41,5.24,7.15
110,3.16,5.55,7.08
120,3.71,5.93,6.64
130,4.34,6.32,6.1
140,4.95,6.51,6.38
150,5.41,6.59,7.28
160,5.83,6.54,7.97
170,6.39,6.45,8.36
180,7.3,6.58,8.66
190,8.05,6.74,8.38
200,8.34,6.73,7.57
210,8.37,6.37,6.9
220,8.07,6.09,6.2
230,7.86,5.71,6.11
240,8.05,5.61,6.54
250,8.49,5.71,7.17
260,8.95,5.6,7.82
270,9.42,5.72,8.03
280,9.75,5.92,7.95
290,9.73,5.68,7.86
300,9.23,5.34,7.8
310,8.8,5.09,7.61
320,8.09,4.55,7.67
330,7.22,3.86,8.17
340,6.4,3.5,8.57
350,5.65,2.89,9.05
360,4.96,2.33,9.02
370,4.49,1.89,8.16
380,4.05,1.23,7.39
390,3.64,0.47,6.86
400,2.97,-0.38,6.55
410,2.26,-1.35,6.05
420,1.73,-2.6,5.9
430,0.92,-3.93,5.69
440,-0.35,-5.07,5.03
450,-1.83,-6.32,4.24
460,-4.03,-7.46,3.68
470,-6.39,-8.38,3.52
480,-8.68,-8.84,3.69
490,-10.12,-8.86,4.06
500,-10.77,-8.63,4.45
510,-10.71,-8.12,4.98
520,-10.03,-7.37,5.6
530,-9.03,-6.83,7.16
540,-8.26,-6.32,8.69
550,-7.96,-5.84,9.54
560,-7.88,-5.76,9.73
570,-8.67,-5.78,9.13
580,-9.71,-5.6,8.39
590,-10.51,-5.23,8.32
600,-10.64,-4.49,8.51
610,-10.59,-3.84,8.92
620,-11.34,-3.34,8.86
630,-11.91,-2.41,7.98
640,-12.16,-1.78,7.23
650,-12.43,-1.28,6.16
660,-12.85,-0.93,5.24
670,-13.31,-0.87,4.75
680,-13.44,-1.0,4.3
690,-13.08,-1.39,4.16
700,-13.0,-1.87,4.14
710,-13.49,-2.11,3.94
720,-14.27,-2.32,3.95
730,-14.95,-2.67,4.46
740,-14.61,-2.82,5.48
750,-14.14,-2.98,5.62
760,-13.12,-2.88,5.44
770,-11.1,-2.52,5.01
780,-8.04,-2.01,4.32
790,-5.01,-1.4,3.71
800,-2.78,-0.72,3.23
810,-0.83,-0.39,3.0
820,0.86,0.08,2.82
830,1.85,0.81,3.07
840,2.29,1.34,4.22
850,2.77,1.72,5.6
860,3.17,1.78,7.07
870,3.14,1.42,8.2
880,3.59,1.23,8.52
890,4.35,1.5,8.09
900,5.87,2.09,8.91
910,7.89,3.4,10.99
920,11.44,4.73,8.26
930,9.33,3.75,14.0
940,13.98,4.02,16.93
950,18.35,4.89,15.39
960,16.88,4.12,16.86
970,14.14,2.99,17.39
980,12.53,2.86,16.44
990,11.73,2.77,15.77
1000,11.34,2.28,16.17
