timestamp,x,y,z
0,-5.54,6.23,1.95
10,-5.97,5.78,3.18
20,-6.63,5.45,3.69
30,-7.45,5.24,3.54
40,-8.7,4.74,3.64
50,-9.96,4.63,3.6
60,-10.84,4.4,3.66
70,-11.49,4.18,3.82
80,-12.02,3.72,4.26
90,-12.79,2.85,5.0
100,-13.48,1.81,5.96
110,-14.1,0.81,7.04
120,-14.6,-0.16,7.73
130,-14.71,-0.78,7.47
140,-14.72,-1.04,6.74
150,-14.15,-1.32,5.58
160,-12.57,-1.53,4.83
170,-10.1,-1.94,5.08
180,-7.03,-1.58,5.42
190,-3.72,-1.23,5.7
200,0.95,-0.66,5.27
210,8.0,1.65,4.42
220,14.59,4.28,4.06
230,22.43,7.91,5.72
240,38.2,12.4,-6.4
250,38.46,13.95,-1.79
260,38.08,13.68,-0.09
270,35.78,13.35,2.25
280,35.34,12.65,3.66
290,34.91,11.15,4.87
300,33.72,8.88,5.96
310,31.81,6.11,7.58
320,30.03,2.69,10.36
330,27.3,-0.55,12.89
340,24.86,-3.55,12.24
350,23.24,-7.36,10.81
360,19.75,-12.75,9.47
370,13.55,-17.94,6.14
380,6.1,-25.16,4.58
390,-4.43,-32.8,0.19
400,-14.13,-41.16,-3.05
410,-36.83,-46.55,6.4
420,-58.61,-48.38,14.57
430,-64.1,-47.58,20.06
440,-61.79,-43.39,16.04
450,-53.61,-38.18,7.97
460,-43.21,-32.8,-0.12
470,-33.43,-27.44,-3.9
480,-23.97,-23.96,-4.1
490,-15.54,-21.63,-2.99
500,-8.26,-20.37,-1.1
510,-2.21,-18.33,1.74
520,4.45,-16.21,4.49
530,10.28,-12.36,4.24
540,18.07,-7.6,5.41
550,46.28,-4.02,-2.12
560,51.08,4.64,4.91
570,55.88,12.55,8.84
580,58.21,18.31,9.68
590,58.22,22.18,10.77
600,54.51,23.65,12.85
610,48.0,22.65,14.54
620,40.59,20.84,13.5
630,34.13,19.44,6.89
640,29.03,10.1,16.88
650,22.94,7.47,13.48
660,18.75,4.51,9.34
670,13.73,-0.52,7.97
680,8.7,-4.86,8.61
690,3.99,-8.71,10.07
700,-0.61,-12.18,11.19
710,-4.8,-15.79,12.05
720,-21.52,-17.42,22.76
730,-22.63,-18.86,21.18
740,-22.58,-19.16,20.81
750,-22.07,-18.05,19.57
760,-22.4,-16.47,17.52
770,-21.0,-14.03,13.96
780,-18.63,-11.54,10.1
790,-16.65,-9.47,6.14
800,-14.79,-7.83,2.88
810,-13.29,-6.63,0.69
820,-13.19,-5.52,-0.93
830,-13.27,-4.22,-2.49
840,-12.09,-3.27,-3.15
850,-10.82,-2.36,-3.34
860,-9.22,-0.71,-3.54
870,-7.46,1.25,-3.47
880,-5.25,2.93,-2.3
890,-2.49,4.31,-0.42
900,-0.59,5.7,1.02
910,0.62,6.51,2.28
920,0.43,6.83,3.55
930,-0.65,6.59,4.34
940,-2.15,6.22,4.91
950,-3.52,6.01,5.12
960,-4.34,5.96,5.41
970,-4.62,5.84,5.6
980,-4.37,6.25,6.0
990,-3.66,7.69,2.69
1000,-0.58,4.25,9.71
