timestamp,x,y,z
0,-3.09,6.5,5.27
10,-3.06,6.58,5.14
20,-3.3,6.4,5.43
30,-3.72,5.86,6.35
40,-4.41,5.45,6.73
50,-5.03,4.94,7.01
60,-5.29,4.5,7.01
70,-5.6,4.07,6.91
80,-5.76,3.83,6.4
90,-5.92,3.75,5.59
100,-5.8,3.62,4.85
110,-5.65,3.49,4.3
120,-5.5,3.41,3.9
130,-5.15,3.47,3.32
140,-4.41,3.57,2.88
150,-3.56,3.73,2.85
160,-2.61,3.92,2.88
170,-1.61,4.12,2.76
180,-0.43,4.41,2.68
190,0.94,4.65,2.77
200,2.6,4.82,2.88
210,4.73,5.55,2.88
220,7.68,6.48,2.66
230,11.38,8.1,2.71
240,15.82,9.88,3.25
250,19.05,11.25,2.52
260,20.61,11.89,2.23
270,21.87,11.38,2.77
280,22.19,10.29,3.91
290,20.51,9.18,6.05
300,18.78,8.12,6.92
310,17.34,7.12,6.45
320,16.34,6.06,5.89
330,15.07,4.74,5.94
340,13.21,3.37,6.1
350,11.17,1.73,6.4
360,9.21,-0.07,6.53
370,7.3,-1.75,7.29
380,5.64,-3.44,8.31
390,4.12,-5.29,9.36
400,2.23,-7.35,10.19
410,0.29,-9.66,10.89
420,-1.89,-11.94,11.45
430,-4.3,-13.62,11.43
440,-12.74,-14.97,16.54
450,-14.48,-15.94,13.96
460,-18.26,-16.48,12.6
470,-22.34,-16.38,11.14
480,-24.53,-15.82,8.92
490,-24.89,-14.83,5.98
500,-23.98,-13.69,3.11
510,-22.8,-12.58,1.2
520,-21.46,-11.51,0.49
530,-19.76,-10.64,0.68
540,-18.02,-9.78,1.05
550,-15.94,-9.06,1.24
560,-14.13,-8.45,1.46
570,-12.91,-8.2,2.3
580,-12.03,-8.12,3.35
590,-11.19,-7.99,4.07
600,-10.47,-7.96,4.48
610,-9.64,-7.73,4.37
620,-9.28,-7.48,4.26
630,-9.11,-7.5,5.35
640,-8.76,-7.25,6.33
650,-7.58,-7.03,7.82
660,-5.32,-6.68,9.31
670,-0.95,-6.11,11.01
680,3.83,-5.16,12.83
690,8.79,-2.57,13.96
700,15.11,1.98,14.52
710,20.55,4.44,18.29
720,21.76,7.22,20.34
730,22.12,10.72,19.14
740,22.35,12.59,14.6
750,20.54,9.46,19.65
760,19.76,8.6,22.47
770,18.94,10.02,18.57
780,19.25,10.62,15.56
790,17.84,10.37,12.1
800,17.68,10.35,8.15
810,17.51,9.55,5.55
820,16.32,8.19,4.94
830,14.6,6.62,5.09
840,12.56,5.12,5.49
850,10.35,4.04,6.28
860,8.74,3.19,6.98
870,7.75,2.06,7.47
880,6.31,0.56,8.29
890,4.66,-1.27,9.67
900,3.1,-3.29,11.5
910,1.04,-5.17,12.78
920,-1.75,-6.56,13.86
930,-3.93,-7.48,14.25
940,-5.68,-8.13,14.83
950,-6.9,-8.65,14.82
960,-7.93,-9.12,14.33
970,-9.14,-9.62,13.54
980,-10.95,-10.0,12.65
990,-12.83,-9.98,11.49
1000,-14.14,-9.52,10.23
