timestamp,x,y,z
0,-4.36,5.79,5.69
10,-3.99,5.6,5.41
20,-3.79,5.24,5.11
30,-3.56,4.77,4.99
40,-3.22,4.35,5.05
50,-2.23,3.96,5.43
60,-0.31,4.11,5.91
70,2.02,4.46,6.67
80,4.61,5.18,7.36
90,8.02,5.92,7.35
100,11.59,7.09,5.69
110,13.74,8.31,3.27
120,15.88,9.36,1.26
130,17.8,9.85,0.14
140,19.39,9.46,0.62
150,18.84,8.43,3.2
160,17.01,7.22,5.66
170,15.37,6.25,7.02
180,13.97,5.57,7.59
190,13.09,5.15,7.44
200,12.03,4.57,7.13
210,10.67,4.51,6.87
220,9.61,4.47,7.23
230,8.41,4.31,7.65
240,7.43,4.11,7.48
250,6.82,3.74,6.8
260,6.23,3.06,5.71
270,5.28,2.04,4.43
280,4.2,0.66,4.21
290,2.32,-0.82,3.71
300,-0.11,-2.95,5.26
310,-2.95,-4.81,6.0
320,-5.59,-6.62,6.67
330,-8.03,-8.66,6.47
340,-12.93,-10.52,7.63
350,-16.13,-12.03,7.1
360,-18.58,-12.88,6.55
370,-21.14,-13.55,6.52
380,-23.25,-13.77,5.32
390,-24.54,-13.55,3.98
400,-24.99,-13.15,3.92
410,-24.16,-12.72,3.87
420,-21.91,-12.41,3.37
430,-19.08,-11.6,1.89
440,-17.07,-10.62,1.01
450,-15.54,-10.29,1.01
460,-14.81,-10.07,1.85
470,-14.29,-10.12,3.51
480,-13.85,-10.48,5.59
490,-12.8,-10.5,7.76
500,-11.53,-10.94,10.11
510,-10.99,-11.16,12.51
520,-10.14,-11.08,14.3
530,-7.24,-9.94,14.78
540,-1.83,-8.42,15.07
550,5.16,-5.86,17.42
560,12.15,-0.46,17.51
570,17.8,1.58,19.76
580,24.81,6.47,17.4
590,26.87,6.5,14.88
600,21.46,7.42,16.79
610,20.14,9.37,14.6
620,21.2,10.34,12.82
630,23.3,11.33,11.72
640,24.57,12.24,10.32
650,25.02,12.51,9.53
660,24.85,12.45,8.9
670,24.49,11.99,8.01
680,23.76,10.96,7.09
690,22.29,9.81,6.79
700,20.35,8.68,6.75
710,18.11,7.25,6.83
720,16.26,5.71,7.17
730,14.15,4.53,6.33
740,12.19,3.58,5.41
750,10.82,2.84,5.39
760,9.71,2.14,5.71
770,9.22,1.48,6.03
780,8.36,1.05,5.6
790,7.6,0.6,5.34
800,6.92,-0.39,5.43
810,6.52,-1.93,5.67
820,5.12,-3.92,7.84
830,3.39,-6.61,11.06
840,0.8,-9.41,13.43
850,-2.24,-11.9,14.39
860,-8.62,-13.14,16.89
870,-11.87,-14.12,15.6
880,-14.89,-14.71,13.45
890,-18.53,-14.67,11.95
900,-20.73,-13.99,10.94
910,-21.31,-12.48,9.83
920,-20.46,-10.45,7.98
930,-18.85,-8.34,6.37
940,-17.38,-6.65,5.16
950,-15.89,-5.26,4.44
960,-14.54,-3.98,4.37
970,-13.53,-2.88,4.75
980,-12.64,-1.93,5.04
990,-11.69,-1.16,5.0
1000,-10.81,-0.53,4.5
