timestamp,x,y,z
0,-8.41,2.96,4.09
10,-8.74,2.77,4.11
20,-8.35,2.47,4.01
30,-8.02,2.46,3.7
40,-7.24,2.52,2.9
50,-7.58,2.13,2.14
60,-7.57,1.72,1.58
70,-7.55,1.51,1.07
80,-7.34,1.28,0.7
90,-7.03,0.97,0.74
100,-6.36,0.77,0.84
110,-5.81,0.75,0.8
120,-5.08,0.5,1.15
130,-4.57,0.26,2.06
140,-3.64,0.18,2.91
150,-2.34,0.13,3.69
160,-0.09,0.61,4.62
170,2.64,1.38,5.73
180,7.42,3.06,8.23
190,12.16,5.19,11.16
200,17.28,7.37,13.41
210,21.06,9.63,14.91
220,22.97,10.51,15.71
230,23.29,10.66,16.04
240,22.57,10.35,15.98
250,22.02,9.89,15.81
260,21.55,9.23,15.49
270,20.78,8.34,15.18
280,19.75,7.29,15.2
290,19.23,6.13,15.06
300,18.86,5.06,14.46
310,18.42,3.62,13.98
320,17.57,1.68,12.88
330,16.17,-0.56,11.23
340,14.2,-2.66,9.88
350,12.08,-4.77,9.08
360,9.68,-7.25,8.44
370,6.88,-9.71,8.03
380,3.67,-12.33,8.19
390,0.3,-15.02,8.32
400,-2.46,-17.76,8.25
410,-5.68,-20.5,6.93
420,-9.11,-23.08,3.91
430,-14.26,-25.16,0.21
440,-20.12,-26.21,-2.95
450,-24.74,-25.98,-3.54
460,-28.7,-24.85,-1.98
470,-30.98,-23.07,0.06
480,-29.98,-20.77,1.06
490,-27.77,-18.63,0.78
500,-24.92,-16.7,-1.51
510,-22.47,-15.17,-4.6
520,-21.59,-13.89,-7.13
530,-19.38,-12.96,-8.15
540,-18.44,-12.19,-8.3
550,-18.98,-11.86,-7.64
560,-17.45,-11.76,-7.46
570,-16.93,-11.74,-6.68
580,-15.51,-12.31,-6.09
590,-14.26,-12.98,-4.86
600,-13.14,-13.53,-3.39
610,-12.24,-14.07,-2.02
620,-11.39,-14.66,-0.37
630,-9.67,-15.06,1.55
640,-6.89,-15.35,2.87
650,-3.11,-15.16,4.03
660,1.91,-14.57,6.97
670,7.85,-13.82,10.68
680,11.88,-12.1,14.49
690,17.58,-7.68,15.12
700,21.77,-4.87,18.49
710,23.5,-1.84,21.38
720,24.07,0.43,24.92
730,26.12,1.35,30.07
740,24.25,2.49,33.31
750,21.33,3.26,36.0
760,20.22,3.61,36.91
770,20.69,3.96,35.31
780,21.03,4.23,32.26
790,20.99,4.67,27.7
800,21.0,4.67,23.15
810,20.07,3.9,19.33
820,18.95,3.04,15.68
830,17.14,2.06,11.91
840,15.38,1.45,7.95
850,13.56,0.38,5.84
860,11.98,-0.68,5.29
870,10.98,-1.51,4.5
880,9.76,-2.66,3.88
890,8.05,-3.94,3.93
900,6.53,-5.11,4.11
910,5.03,-6.52,5.02
920,2.99,-8.23,6.62
930,0.86,-10.48,8.96
940,-1.65,-13.23,11.54
950,-3.94,-16.0,12.17
960,-5.68,-18.66,11.04
970,-8.41,-20.98,8.78
980,-12.52,-22.32,6.04
990,-16.31,-22.71,4.49
1000,-19.07,-22.42,3.87
