timestamp,x,y,z
0,-6.34,2.74,8.91
10,-6.28,2.55,9.21
20,-6.57,2.36,9.6
30,-6.47,2.18,9.91
40,-6.73,2.13,9.98
50,-7.08,2.13,9.96
60,-7.1,2.27,9.72
70,-6.82,2.4,9.49
80,-6.52,2.45,9.79
90,-5.44,2.68,10.23
100,-4.56,2.64,11.04
110,-4.73,2.5,11.99
120,-4.76,2.35,12.97
130,-4.51,2.09,13.32
140,-4.41,1.59,13.15
150,-4.25,1.04,12.72
160,-3.86,0.45,11.88
170,-3.42,-0.18,11.02
180,-3.08,-0.72,10.33
190,-2.8,-1.03,9.5
200,-1.87,-1.01,8.24
210,-0.87,-0.66,6.55
220,0.91,-0.04,4.2
230,2.44,1.05,1.67
240,3.56,1.81,-1.04
250,4.64,2.87,-4.1
260,5.88,4.1,-7.05
270,7.25,5.34,-8.43
280,8.35,6.34,-8.6
290,9.37,6.4,-8.66
300,8.08,5.6,-7.77
310,6.31,4.38,-6.8
320,5.15,3.05,-6.22
330,4.37,1.97,-6.14
340,3.8,1.21,-6.61
350,3.53,0.5,-6.96
360,3.16,-0.29,-6.98
370,2.85,-0.79,-6.46
380,3.17,-1.13,-5.54
390,3.95,-1.56,-4.39
400,4.28,-2.1,-3.18
410,4.93,-2.43,-1.62
420,5.56,-2.5,0.56
430,6.02,-2.39,3.14
440,6.55,-2.17,5.65
450,6.79,-2.13,8.27
460,6.27,-2.28,11.27
470,4.82,-2.01,13.93
480,6.02,-4.22,20.52
490,7.23,-0.19,13.49
500,6.38,-4.66,25.84
510,0.97,-5.27,29.92
520,-3.19,-6.07,31.01
530,-4.77,-5.07,30.92
540,-4.99,-4.8,30.94
550,-5.26,-4.18,30.17
560,-4.53,-3.25,29.09
570,-3.97,-2.73,27.61
580,-3.33,-2.77,26.23
590,-2.71,-2.08,23.84
600,-2.22,-1.74,21.29
610,-2.18,-1.26,17.5
620,-1.83,-0.45,13.51
630,-1.43,0.51,11.2
640,-1.68,0.91,9.64
650,-2.36,1.06,8.61
660,-3.94,0.8,8.76
670,-5.66,0.82,10.34
680,-5.98,1.27,12.4
690,-4.83,1.17,14.69
700,-3.71,0.4,16.48
710,-2.56,-0.79,17.6
720,-1.72,-1.77,16.94
730,-1.67,-3.18,16.42
740,-1.81,-4.67,15.37
750,-2.21,-5.87,13.08
760,-1.64,-7.36,10.4
770,-1.96,-8.85,7.6
780,-3.02,-10.1,5.13
790,-3.95,-10.81,2.77
800,-4.7,-10.95,0.53
810,-5.04,-10.64,-1.53
820,-5.85,-10.04,-3.16
830,-6.54,-9.19,-4.02
840,-6.89,-8.09,-4.11
850,-6.73,-6.72,-3.78
860,-6.12,-5.33,-3.49
870,-5.22,-3.9,-3.13
880,-4.08,-2.45,-2.58
890,-3.56,-1.34,-1.98
900,-3.05,-0.28,-1.55
910,-2.81,0.56,-1.26
920,-3.0,1.19,-1.14
930,-3.17,1.96,-1.03
940,-3.45,2.59,-0.74
950,-3.95,2.76,-0.35
960,-4.46,2.75,0.06
970,-4.96,2.72,0.67
980,-5.34,2.79,1.48
990,-5.61,2.92,2.38
1000,-5.8,3.17,3.23
