timestamp,x,y,z
0,-6.69,4.85,6.37
10,-6.98,5.01,6.44
20,-7.22,5.22,7.15
30,-7.28,5.33,7.62
40,-7.49,5.28,8.08
50,-7.9,5.32,8.58
60,-8.26,5.23,9.19
70,-8.35,5.12,9.57
80,-8.25,5.15,9.84
90,-7.98,5.1,10.21
100,-7.65,5.0,10.22
110,-7.19,4.92,9.78
120,-6.47,4.84,9.22
130,-5.79,4.84,8.71
140,-5.06,4.89,8.17
150,-4.38,5.43,7.16
160,-3.68,5.86,6.13
170,-2.99,6.38,4.53
180,-1.37,6.74,3.26
190,-0.13,6.74,1.63
200,0.15,6.62,0.52
210,0.28,6.45,-0.58
220,0.43,6.29,-1.97
230,1.4,6.03,-3.57
240,2.05,5.82,-5.3
250,2.82,5.45,-6.12
260,3.63,5.05,-7.1
270,4.54,4.35,-8.05
280,5.5,3.12,-9.08
290,5.07,1.77,-9.0
300,5.38,0.35,-8.42
310,5.35,-1.12,-7.67
320,5.0,-2.46,-6.49
330,5.45,-3.56,-4.92
340,5.79,-4.76,-3.71
350,5.49,-6.26,-3.45
360,4.96,-7.85,-3.4
370,4.37,-9.67,-2.58
380,3.1,-11.08,-1.72
390,1.97,-11.86,-1.28
400,0.71,-12.53,-0.93
410,-0.71,-13.25,0.42
420,-1.47,-12.94,3.94
430,-0.93,-11.78,8.58
440,-0.63,-10.5,12.22
450,-0.65,-8.87,15.82
460,-0.22,-6.9,19.28
470,-0.01,-5.07,21.94
480,-0.41,-2.43,22.52
490,-0.87,-0.07,12.06
500,1.16,-1.61,19.67
510,-3.49,-4.77,29.94
520,-8.11,-3.57,28.67
530,-7.67,-1.38,26.05
540,-6.43,-0.41,26.19
550,-5.97,0.41,25.91
560,-4.45,1.48,26.65
570,-4.03,2.76,27.09
580,-3.48,3.97,27.04
590,-2.85,4.89,28.37
600,-2.72,5.66,30.98
610,-3.58,4.4,33.83
620,-3.04,4.48,35.71
630,-1.1,4.47,34.45
640,-1.75,2.63,33.65
650,-1.49,1.24,31.0
660,0.24,-0.1,27.58
670,2.15,-2.43,24.77
680,3.11,-5.26,21.57
690,3.56,-8.03,18.31
700,3.94,-10.99,15.19
710,3.49,-14.01,12.32
720,2.85,-16.99,10.7
730,1.43,-19.23,9.13
740,-1.09,-20.08,6.37
750,-2.63,-20.64,4.2
760,-4.11,-20.88,2.81
770,-6.39,-19.36,-1.56
780,-8.29,-16.93,-6.15
790,-8.47,-14.43,-7.34
800,-8.2,-11.46,-7.88
810,-7.33,-10.1,-7.75
820,-4.44,-7.81,-8.9
830,-2.41,-6.08,-7.78
840,-2.63,-4.31,-6.12
850,-1.72,-2.49,-6.89
860,-2.01,-1.36,-6.69
870,-2.19,-0.15,-6.61
880,-2.3,0.74,-6.25
890,-3.15,1.58,-5.96
900,-3.04,2.28,-4.93
910,-2.79,3.22,-4.62
920,-2.3,3.8,-3.96
930,-3.18,4.23,-4.02
940,-3.47,5.09,-2.84
950,-2.51,6.28,-1.41
960,-1.41,7.57,-0.23
970,-0.97,8.7,0.02
980,-0.39,9.1,1.52
990,-0.22,10.26,3.35
1000,0.0,11.31,5.88
