timestamp,x,y,z
0,-7.93,1.55,6.02
10,-7.66,1.64,5.92
20,-7.5,1.69,5.98
30,-7.32,1.9,6.02
40,-6.89,1.93,6.21
50,-6.96,2.08,6.39
60,-7.2,2.16,6.54
70,-7.59,2.11,6.87
80,-8.23,1.87,7.24
90,-8.76,1.62,8.04
100,-9.14,1.58,8.95
110,-9.4,1.57,9.7
120,-9.57,2.09,10.29
130,-8.55,2.63,10.72
140,-7.24,3.17,10.98
150,-5.52,3.55,11.87
160,-4.36,3.9,12.43
170,-3.33,4.13,12.13
180,-2.59,4.24,11.53
190,-1.74,4.45,10.65
200,-1.72,4.43,9.54
210,-1.61,4.5,8.24
220,-1.52,4.6,7.11
230,-1.32,4.69,6.29
240,-1.37,4.74,5.07
250,-1.08,4.87,3.45
260,-0.14,4.98,1.99
270,0.73,5.07,0.64
280,1.4,5.27,-0.78
290,2.55,5.16,-1.94
300,4.57,5.24,-3.19
310,6.64,5.28,-4.41
320,8.25,4.93,-5.48
330,9.29,3.99,-6.4
340,9.62,2.3,-7.67
350,9.7,0.3,-9.18
360,9.39,-1.82,-10.67
370,8.1,-3.51,-11.57
380,4.44,-5.53,-9.33
390,5.2,-6.66,-9.79
400,5.6,-8.08,-9.55
410,3.33,-10.49,-7.77
420,0.92,-12.25,-5.61
430,-0.27,-13.44,-2.75
440,-0.74,-13.92,1.61
450,-0.51,-13.34,6.39
460,-0.41,-12.13,12.53
470,0.29,-10.3,18.18
480,-1.15,-7.09,17.53
490,-2.64,-8.27,25.45
500,-8.62,-7.68,26.37
510,-11.88,-6.9,26.38
520,-13.05,-5.33,25.17
530,-12.05,-4.28,24.26
540,-11.53,-2.11,20.85
550,-6.53,-1.11,18.06
560,-10.05,-0.17,23.28
570,-12.45,0.23,21.44
580,-11.65,2.25,19.2
590,-8.39,3.6,19.22
600,-6.82,3.94,18.15
610,-5.68,4.3,16.49
620,-4.98,4.34,15.09
630,-4.59,4.23,13.27
640,-5.35,4.06,11.88
650,-6.6,3.81,11.5
660,-7.97,4.39,10.16
670,-7.44,4.54,11.88
680,-7.32,4.82,14.58
690,-8.31,5.29,18.91
700,-7.64,5.15,22.6
710,-5.83,4.31,25.45
720,-4.53,2.3,26.62
730,-4.67,-0.62,25.58
740,-4.98,-3.37,24.17
750,-6.17,-5.67,23.83
760,-8.45,-8.16,23.42
770,-10.59,-10.4,22.29
780,-11.09,-12.39,20.55
790,-10.17,-14.28,18.0
800,-8.66,-15.68,14.72
810,-6.77,-16.76,11.55
820,-4.71,-15.83,5.84
830,-3.49,-15.62,2.08
840,-2.21,-14.73,-1.5
850,-1.01,-12.91,-5.54
860,0.2,-11.5,-8.08
870,0.36,-8.97,-11.12
880,0.47,-7.58,-12.08
890,0.67,-6.28,-12.41
900,0.44,-4.9,-12.16
910,-0.16,-3.69,-11.49
920,-0.61,-2.93,-10.75
930,-2.04,-1.78,-10.95
940,-2.8,-0.46,-10.86
950,-3.35,0.95,-10.06
960,-4.02,2.31,-8.74
970,-4.35,3.69,-7.07
980,-3.2,5.19,-5.6
990,-1.68,6.4,-4.42
1000,-0.9,7.85,-4.12
