timestamp,x,y,z
0,-6.11,4.16,5.91
10,-6.42,4.34,6.38
20,-6.61,4.74,6.93
30,-6.79,5.04,6.94
40,-6.66,5.1,7.08
50,-6.99,5.1,7.16
60,-7.47,5.04,7.36
70,-7.82,4.85,8.07
80,-8.4,4.54,8.67
90,-8.56,4.09,9.67
100,-8.79,3.93,9.48
110,-8.37,3.36,9.62
120,-8.17,3.18,9.18
130,-7.33,3.19,8.12
140,-6.54,3.07,7.41
150,-5.57,3.09,6.67
160,-4.68,3.17,6.1
170,-3.86,3.18,5.88
180,-2.89,3.25,5.9
190,-2.11,3.17,5.88
200,-1.55,2.93,5.93
210,-0.99,2.72,5.93
220,-0.25,2.64,5.75
230,0.2,2.57,5.74
240,0.68,2.71,4.91
250,1.5,3.07,3.21
260,1.91,3.31,1.43
270,2.37,3.7,-0.65
280,2.95,4.04,-2.41
290,3.75,4.1,-3.39
300,4.36,3.94,-3.24
310,4.81,3.53,-3.06
320,5.07,2.78,-3.28
330,4.82,1.72,-3.49
340,3.96,0.52,-3.84
350,2.84,-0.61,-4.08
360,1.72,-1.44,-4.28
370,0.9,-2.02,-4.59
380,0.33,-2.39,-4.63
390,0.43,-2.6,-4.62
400,1.14,-2.86,-4.6
410,1.64,-3.16,-4.39
420,2.13,-3.52,-3.63
430,2.79,-3.86,-2.07
440,3.73,-4.06,0.09
450,5.03,-4.07,3.28
460,5.8,-4.22,6.71
470,6.16,-4.33,9.93
480,6.2,-4.89,13.46
490,4.75,-5.23,16.61
500,3.39,-5.16,19.22
510,2.04,-4.48,20.15
520,1.3,-3.56,19.56
530,0.95,-2.66,18.23
540,1.12,-0.66,16.65
550,1.3,-2.41,16.93
560,0.71,2.15,11.47
570,4.78,-1.38,18.33
580,0.69,-2.72,24.78
590,-2.58,-2.62,25.05
600,-5.66,-3.62,25.59
610,-6.15,-4.05,24.96
620,-6.57,-3.99,22.65
630,-6.74,-3.85,21.94
640,-7.07,-3.69,21.63
650,-6.91,-3.13,20.76
660,-6.76,-2.55,19.2
670,-5.21,-0.56,16.29
680,-3.44,0.04,14.64
690,-2.52,0.22,13.57
700,-3.22,0.4,12.3
710,-3.73,0.32,11.67
720,-3.82,0.03,11.85
730,-3.68,-0.58,13.24
740,-3.32,-1.07,15.43
750,-3.21,-1.76,17.69
760,-2.62,-2.87,19.85
770,-1.99,-4.01,20.48
780,-1.43,-5.17,19.79
790,-1.01,-6.28,18.45
800,-0.96,-7.08,16.35
810,-1.54,-7.54,13.86
820,-1.74,-7.77,11.3
830,-1.38,-7.86,8.69
840,-1.32,-7.77,5.9
850,-1.38,-7.76,3.5
860,-1.84,-7.69,1.18
870,-2.45,-7.37,-0.84
880,-3.05,-6.73,-2.38
890,-3.41,-6.04,-3.44
900,-3.55,-5.28,-3.97
910,-3.75,-4.59,-4.23
920,-4.02,-3.92,-4.26
930,-3.72,-3.08,-3.76
940,-3.73,-2.33,-3.26
950,-3.29,-1.53,-2.75
960,-2.62,-0.7,-2.47
970,-2.13,0.13,-2.33
980,-1.77,1.02,-2.24
990,-1.68,1.86,-2.31
1000,-1.61,2.51,-2.24
