timestamp,x,y,z
0,-9.06,1.61,4.71
10,-9.76,0.92,5.91
20,-10.78,0.14,7.04
30,-12.05,-0.61,8.14
40,-13.29,-1.18,9.32
50,-14.69,-1.31,10.65
60,-14.48,-1.23,11.18
70,-14.2,-1.25,12.03
80,-14.02,-1.23,12.8
90,-12.68,-0.83,12.89
100,-10.77,-0.26,12.74
110,-7.98,-0.04,12.57
120,-5.11,0.46,12.25
130,-3.46,1.41,10.57
140,-2.39,1.44,9.4
150,-1.77,1.01,8.92
160,-1.21,0.84,8.08
170,-0.74,0.87,6.58
180,-0.37,0.31,6.56
190,0.05,-0.26,6.45
200,0.52,-0.66,6.03
210,1.06,-0.8,5.25
220,1.98,-0.69,4.26
230,3.06,-0.31,2.7
240,4.41,0.34,0.27
250,5.66,0.65,-3.31
260,6.65,1.02,-7.52
270,7.5,1.6,-11.54
280,7.39,0.89,-15.35
290,10.11,-0.45,-21.05
300,6.13,-1.72,-19.27
310,3.89,-3.3,-18.52
320,1.9,-5.26,-16.87
330,0.53,-6.96,-14.49
340,0.25,-7.85,-11.48
350,0.42,-7.89,-8.62
360,1.42,-7.55,-6.3
370,3.67,-6.79,-3.97
380,5.71,-6.21,-0.23
390,7.86,-5.25,4.17
400,9.62,-5.05,10.17
410,10.03,-6.07,17.22
420,11.52,-7.85,23.92
430,10.34,-10.71,28.25
440,-2.86,-12.61,36.64
450,-4.26,-12.83,34.76
460,-7.01,-12.72,27.38
470,-11.48,-15.29,32.49
480,-15.54,-14.22,32.47
490,-17.51,-13.4,31.42
500,-15.35,-11.35,29.32
510,-12.47,-9.63,26.99
520,-11.28,-7.3,23.55
530,-9.29,-5.42,20.64
540,-7.77,-3.97,18.67
550,-6.2,-3.2,17.72
560,-5.81,-1.46,16.67
570,-5.74,0.51,17.16
580,-6.61,0.4,21.57
590,-6.42,-0.29,26.65
600,-4.15,-0.84,29.29
610,-2.33,-1.83,29.09
620,-1.38,-3.77,26.47
630,-1.14,-5.44,22.59
640,-1.01,-6.95,18.26
650,-0.48,-8.68,14.89
660,0.54,-9.97,10.98
670,1.79,-9.23,1.9
680,2.48,-10.62,-0.37
690,1.94,-11.44,-3.57
700,0.78,-11.62,-6.96
710,-1.13,-11.29,-9.66
720,-2.84,-11.17,-10.81
730,-4.27,-10.71,-10.98
740,-5.12,-10.0,-10.43
750,-5.28,-9.08,-9.28
760,-5.08,-7.87,-7.9
770,-4.81,-6.62,-7.0
780,-4.34,-5.28,-6.42
790,-3.45,-3.69,-6.02
800,-2.12,-1.87,-5.73
810,-1.21,0.05,-5.46
820,-0.68,1.95,-4.65
830,-0.73,3.41,-3.41
840,-0.88,4.4,-1.97
850,-1.75,5.32,-1.14
860,-2.09,6.01,-0.06
870,-2.61,6.19,1.1
880,-3.08,6.33,1.86
890,-3.47,6.42,2.5
900,-4.08,6.4,3.31
910,-4.69,6.3,4.38
920,-5.18,6.14,5.63
930,-5.33,6.08,6.8
940,-5.08,6.06,7.79
950,-4.76,5.94,8.44
960,-4.64,5.72,8.95
970,-4.54,5.43,9.33
980,-4.48,5.24,9.51
990,-4.32,5.12,9.42
1000,-4.15,4.99,9.06
