timestamp,x,y,z
0,-2.49,5.87,5.6
10,-2.55,5.75,5.67
20,-2.63,5.62,5.62
30,-2.61,5.49,5.49
40,-2.32,5.43,5.24
50,-1.93,5.42,4.97
60,-1.6,5.39,4.73
70,-1.24,5.31,4.41
80,-0.88,5.2,4.1
90,-0.48,5.05,3.67
100,-0.0,4.79,3.16
110,0.46,4.49,2.53
120,0.75,4.19,1.78
130,1.03,3.94,0.92
140,1.68,3.48,0.6
150,2.63,3.03,-0.24
160,2.24,2.62,-1.44
170,1.43,2.2,-2.42
180,2.04,1.92,-3.16
190,1.93,1.84,-4.73
200,1.91,1.34,-5.35
210,2.42,0.9,-5.82
220,1.97,-0.02,-5.89
230,2.61,-0.67,-5.99
240,3.38,-1.38,-6.15
250,3.78,-2.45,-6.2
260,4.43,-3.7,-6.17
270,4.22,-4.81,-6.77
280,4.29,-6.85,-5.52
290,3.55,-8.9,-2.26
300,3.06,-10.74,2.3
310,1.53,-11.02,10.06
320,-1.56,-11.5,18.96
330,2.39,-6.76,19.86
340,1.64,-8.11,31.95
350,-4.29,-7.42,35.03
360,-10.68,-5.79,34.19
370,-11.9,-4.5,32.33
380,-10.84,-2.68,29.71
390,-9.59,-1.39,25.03
400,-7.86,0.01,21.91
410,-5.78,1.53,19.17
420,-4.14,2.65,17.36
430,-4.29,3.7,16.97
440,-4.11,4.72,16.09
450,-4.29,5.11,15.75
460,-4.28,5.52,15.31
470,-4.58,5.21,15.08
480,-4.91,5.06,13.47
490,-4.44,4.95,12.41
500,-4.38,5.04,11.99
510,-4.24,5.28,12.34
520,-2.98,5.55,13.7
530,-3.88,6.13,17.99
540,-2.0,7.25,22.9
550,-1.22,6.91,26.35
560,-0.65,5.93,28.43
570,-0.39,4.27,28.91
580,-0.74,1.95,28.1
590,-0.57,-0.75,26.26
600,0.29,-3.53,24.62
610,-0.16,-6.62,23.15
620,-1.39,-9.62,21.06
630,-2.21,-11.74,18.79
640,-2.53,-14.28,16.93
650,-2.56,-15.28,14.39
660,-2.99,-16.68,12.24
670,-2.93,-16.64,10.11
680,-2.6,-16.25,8.28
690,-1.59,-15.33,5.14
700,-0.96,-13.68,1.83
710,-0.04,-11.75,-1.51
720,1.41,-10.14,-4.6
730,1.44,-8.2,-8.7
740,1.86,-6.76,-11.02
750,1.02,-5.26,-11.85
760,-0.61,-3.98,-11.18
770,-2.36,-2.83,-9.92
780,-2.95,-1.56,-8.3
790,-3.3,-0.22,-7.31
800,-3.59,0.81,-6.04
810,-3.84,1.85,-5.3
820,-3.89,2.86,-4.96
830,-2.87,3.57,-4.1
840,-1.88,4.36,-3.97
850,-2.14,4.72,-4.07
860,-2.74,5.16,-4.37
870,-1.72,6.84,-3.07
880,-2.04,7.4,-3.13
890,-1.82,7.41,-3.69
900,-1.54,7.44,-2.81
910,-1.19,7.73,-2.46
920,-1.26,7.86,-1.95
930,-1.38,8.02,-1.27
940,-1.69,8.48,0.55
950,-1.18,8.9,1.26
960,-1.69,8.99,1.88
970,-1.35,9.2,2.27
980,-1.3,9.43,2.41
990,-1.5,9.26,2.15
1000,-1.71,8.94,1.57
