timestamp,x,y,z
0,-5.61,0.04,0.65
10,-5.55,-0.24,1.27
20,-5.71,-1.45,2.44
30,-5.24,-1.41,1.39
40,-5.31,-1.18,-0.68
50,-5.6,-1.86,0.13
60,-5.95,-2.47,1.54
70,-6.32,-3.18,2.66
80,-7.15,-3.68,4.06
90,-8.19,-3.99,5.42
100,-9.08,-4.28,6.5
110,-9.93,-4.46,7.3
120,-10.18,-4.48,7.55
130,-10.23,-4.59,7.14
140,-9.92,-4.65,6.45
150,-9.0,-5.04,5.29
160,-7.63,-5.43,3.98
170,-7.11,-6.56,4.94
180,-6.66,-7.43,7.45
190,-5.03,-8.2,11.25
200,-4.24,-8.76,15.4
210,-3.0,-9.48,20.22
220,-1.45,-10.24,25.29
230,0.45,-9.79,29.34
240,1.75,-10.04,33.35
250,2.26,-10.68,36.4
260,2.99,-9.66,33.73
270,2.97,-8.86,30.13
280,2.65,-8.29,27.33
290,2.81,-7.12,24.09
300,3.03,-6.86,21.35
310,4.7,-5.5,18.21
320,5.87,-5.88,18.24
330,7.36,-5.88,16.03
340,9.22,-5.81,13.45
350,10.7,-5.73,11.26
360,10.99,-6.47,9.36
370,11.65,-7.21,5.43
380,9.99,-3.97,-5.84
390,15.76,-4.13,-14.83
400,12.25,-2.73,-15.9
410,8.77,-2.08,-14.72
420,6.29,-1.84,-11.41
430,4.15,-1.52,-7.85
440,2.26,-1.35,-5.19
450,1.05,-1.39,-3.46
460,0.32,-1.4,-2.16
470,0.17,-0.99,-2.26
480,0.33,-0.24,-3.13
490,0.79,0.02,-2.85
500,0.85,0.17,-2.39
510,0.36,0.73,-3.27
520,-0.43,1.2,-4.2
530,-0.95,1.78,-4.98
540,-1.31,2.38,-5.37
550,-1.33,3.04,-5.77
560,-1.09,3.51,-6.59
570,-0.6,3.17,-7.69
580,0.33,1.9,-8.52
590,-0.24,0.7,-8.67
600,-1.04,-0.11,-8.44
610,-1.43,-1.92,-5.9
620,-3.23,-4.56,-1.43
630,-6.38,-7.74,2.58
640,-7.72,-10.98,6.62
650,-14.65,-11.73,10.74
660,-17.34,-12.74,10.3
670,-19.27,-11.91,7.92
680,-22.63,-10.56,2.01
690,-26.46,-11.12,-0.69
700,-25.97,-12.44,1.98
710,-24.67,-11.28,2.28
720,-22.45,-12.68,6.86
730,-21.08,-9.11,2.75
740,-18.76,-9.99,5.56
750,-15.04,-11.41,13.35
760,-15.3,-10.02,16.21
770,-14.41,-8.34,13.43
780,-13.41,-8.28,12.56
790,-12.63,-7.29,8.98
800,-11.87,-6.77,5.42
810,-10.55,-6.49,0.97
820,-12.56,-6.7,0.98
830,-10.58,-10.31,11.04
840,-9.41,-10.48,15.1
850,-6.39,-8.98,15.8
860,-3.09,-7.29,17.89
870,4.46,-5.9,28.04
880,7.74,-3.32,35.09
890,6.93,-1.68,34.01
900,6.24,-0.35,29.61
910,6.61,0.31,25.4
920,5.04,0.1,23.93
930,4.58,0.25,20.83
940,5.03,0.45,18.78
950,5.3,0.45,17.96
960,6.98,0.4,15.87
970,8.93,0.26,12.82
980,10.18,0.12,9.67
990,10.53,0.03,6.94
1000,10.55,-0.04,4.32
