timestamp,x,y,z
0,-4.25,3.72,4.63
10,-4.37,3.42,5.6
20,-4.71,3.36,6.43
30,-4.9,3.34,6.66
40,-5.09,3.26,6.62
50,-5.05,3.5,6.32
60,-4.68,3.5,6.12
70,-4.56,3.59,5.5
80,-4.11,3.68,4.62
90,-4.15,3.69,3.98
100,-4.22,3.7,3.59
110,-4.31,3.77,3.4
120,-4.65,3.73,3.52
130,-4.93,3.7,3.44
140,-5.03,3.7,3.13
150,-4.87,3.62,2.74
160,-4.89,3.29,2.86
170,-4.44,2.81,3.32
180,-3.74,2.29,3.14
190,-3.67,1.71,2.97
200,-4.11,1.13,3.37
210,-4.8,0.58,3.96
220,-5.21,0.09,4.45
230,-5.69,-0.52,4.56
240,-5.65,-1.12,3.71
250,-5.28,-1.51,3.72
260,-5.18,-2.04,4.72
270,-5.61,-2.67,5.25
280,-6.67,-3.37,5.56
290,-7.55,-3.79,5.35
300,-8.29,-4.17,4.48
310,-8.39,-4.58,3.41
320,-7.87,-4.77,2.21
330,-7.43,-4.67,0.6
340,-7.12,-4.92,0.25
350,-6.96,-5.45,0.91
360,-6.45,-5.49,1.77
370,-6.62,-5.2,3.01
380,-6.15,-4.67,3.38
390,-6.69,-3.68,3.25
400,-6.96,-4.05,2.15
410,-5.31,-6.63,10.65
420,-2.99,-6.34,14.35
430,-2.08,-4.96,15.37
440,0.59,-4.85,18.06
450,1.84,-4.5,19.8
460,1.29,-3.85,19.18
470,-0.19,-3.75,18.72
480,-1.97,-4.14,18.73
490,-3.12,-4.76,19.37
500,-4.27,-5.38,20.56
510,-4.98,-6.17,23.15
520,-4.7,-6.22,22.87
530,-5.07,-6.33,21.16
540,-4.46,-6.82,24.03
550,-3.71,-7.31,24.46
560,-2.12,-6.75,22.1
570,0.0,-6.44,17.85
580,3.78,-5.65,13.65
590,0.65,-5.87,13.75
600,1.44,-5.63,13.25
610,1.78,-5.46,13.18
620,2.81,-4.64,12.93
630,4.17,-4.2,13.76
640,6.12,-3.88,14.99
650,8.15,-3.43,15.68
660,9.82,-2.86,15.44
670,10.44,-2.43,14.78
680,10.45,-2.47,14.09
690,9.83,-2.44,13.19
700,8.91,-1.95,11.18
710,8.33,-1.7,9.25
720,7.92,-1.64,7.54
730,7.65,-1.58,6.07
740,7.23,-1.45,4.41
750,6.54,-1.23,2.21
760,5.55,-1.0,0.03
770,4.29,-0.84,-1.81
780,3.38,-0.62,-3.46
790,2.48,-0.49,-4.87
800,1.57,-0.37,-5.66
810,0.88,-0.15,-5.86
820,0.28,0.17,-5.57
830,0.04,0.55,-4.79
840,0.23,0.95,-4.03
850,0.33,1.28,-3.95
860,0.28,1.63,-4.33
870,0.35,2.01,-4.68
880,0.17,2.36,-4.23
890,-0.04,2.77,-3.59
900,-0.16,2.89,-3.06
910,-0.43,3.07,-3.13
920,-0.44,3.29,-3.42
930,-0.4,3.48,-3.71
940,-0.44,3.62,-4.0
950,-0.8,3.8,-4.3
960,-1.21,4.04,-4.47
970,-1.5,4.05,-4.37
980,-1.95,3.84,-4.14
990,-2.62,3.5,-3.56
1000,-3.41,2.95,-2.4
