timestamp,x,y,z
0,-4.98,2.16,3.85
10,-5.5,1.99,4.33
20,-6.0,1.95,4.43
30,-6.16,1.96,4.08
40,-6.23,1.86,4.17
50,-6.38,2.07,3.48
60,-6.74,2.08,2.39
70,-6.98,2.19,1.12
80,-7.05,2.12,0.32
90,-6.89,1.96,-0.54
100,-6.59,1.64,-1.74
110,-6.33,0.92,-2.97
120,-6.18,-0.04,-4.44
130,-6.53,-1.19,-5.44
140,-7.32,-2.49,-5.51
150,-8.48,-3.83,-5.18
160,-9.83,-5.07,-4.61
170,-11.24,-5.99,-2.85
180,-11.63,-6.48,-1.76
190,-11.02,-7.39,-1.83
200,-10.31,-7.97,-0.88
210,-9.5,-8.48,-1.44
220,-7.6,-10.54,3.06
230,-6.78,-11.01,8.44
240,-6.03,-10.89,12.12
250,-5.21,-10.74,16.49
260,-4.94,-10.66,19.28
270,-4.96,-10.38,20.71
280,-4.89,-10.21,20.46
290,-4.7,-9.99,20.45
300,-3.82,-9.76,20.62
310,-2.82,-9.45,20.8
320,-1.7,-9.13,21.11
330,-0.47,-9.0,21.85
340,0.38,-8.44,21.51
350,0.06,-8.41,22.13
360,0.03,-8.85,24.19
370,0.91,-8.02,22.57
380,1.79,-6.9,18.65
390,4.45,-6.11,13.44
400,4.6,-4.41,12.65
410,3.69,-4.5,14.08
420,4.5,-4.24,12.33
430,5.61,-3.59,10.81
440,6.19,-2.8,10.44
450,6.37,-2.23,10.26
460,6.35,-1.72,9.65
470,6.43,-1.16,8.25
480,6.51,-0.58,6.81
490,6.5,-0.13,5.99
500,6.87,0.34,5.44
510,6.72,0.75,5.55
520,6.1,1.14,6.0
530,5.8,1.28,6.46
540,5.66,1.44,6.5
550,5.53,1.56,6.11
560,5.78,1.54,5.17
570,5.41,1.3,4.38
580,4.61,1.02,3.78
590,4.07,0.65,2.73
600,3.41,0.48,0.74
610,2.55,0.48,-1.63
620,1.48,0.58,-4.31
630,0.54,0.26,-5.03
640,-0.48,0.2,-5.32
650,-1.17,-0.03,-5.68
660,-1.71,-0.21,-6.08
670,-2.27,-0.3,-6.15
680,-2.88,-0.21,-5.77
690,-3.11,-0.28,-4.94
700,-2.98,-0.62,-4.49
710,-3.33,-0.71,-4.71
720,-4.2,-1.03,-4.08
730,-4.97,-1.54,-3.22
740,-5.85,-1.89,-3.11
750,-6.54,-2.27,-3.03
760,-7.35,-2.71,-2.71
770,-8.01,-3.27,-2.61
780,-8.72,-3.68,-2.75
790,-9.47,-4.05,-2.56
800,-10.58,-4.46,-1.98
810,-11.8,-4.65,-1.41
820,-12.8,-4.88,-0.72
830,-13.87,-5.26,0.14
840,-14.93,-5.87,1.24
850,-15.71,-5.9,2.77
860,-16.43,-6.17,5.15
870,-16.59,-6.22,7.98
880,-16.03,-6.35,11.81
890,-14.85,-5.98,14.59
900,-13.98,-5.35,15.07
910,-12.66,-4.8,14.34
920,-12.04,-4.09,12.29
930,-12.66,-3.0,9.1
940,-10.78,-4.27,12.98
950,-8.32,-5.06,17.62
960,-5.77,-3.72,17.72
970,-5.06,-2.89,16.65
980,-4.83,-2.26,16.16
990,-4.24,-2.11,17.12
1000,-3.21,-1.95,18.28
