timestamp,x,y,z
0,-5.42,2.38,4.57
10,-5.3,2.39,4.32
20,-5.41,2.32,4.35
30,-5.5,2.3,4.32
40,-5.47,2.51,4.19
50,-5.48,2.26,4.11
60,-5.34,2.24,4.42
70,-5.07,2.32,4.48
80,-5.12,2.54,3.86
90,-4.95,2.66,3.11
100,-4.78,2.69,2.9
110,-4.72,2.73,2.58
120,-4.7,2.7,2.31
130,-4.68,2.59,2.05
140,-4.89,2.45,1.24
150,-4.9,2.21,0.15
160,-4.85,1.88,-1.0
170,-4.74,1.44,-2.44
180,-4.41,0.54,-3.53
190,-5.01,-0.47,-4.24
200,-6.03,-1.63,-4.48
210,-6.6,-2.76,-4.02
220,-7.61,-3.71,-3.32
230,-8.63,-4.72,-2.04
240,-9.45,-6.05,-0.82
250,-10.28,-7.08,0.85
260,-10.96,-7.64,2.05
270,-10.99,-8.46,3.49
280,-10.58,-9.36,6.0
290,-10.63,-9.43,7.86
300,-9.9,-9.57,9.21
310,-8.64,-9.59,10.69
320,-7.3,-9.39,11.81
330,-5.91,-9.1,12.05
340,-4.64,-8.77,12.03
350,-3.91,-8.58,11.86
360,-4.15,-8.57,12.24
370,-4.58,-8.98,13.31
380,-4.44,-9.14,14.58
390,-4.16,-9.45,15.86
400,-3.5,-9.5,17.53
410,-2.34,-9.1,19.08
420,-1.19,-9.23,20.92
430,0.6,-9.25,23.39
440,2.89,-9.45,25.7
450,3.65,-9.41,25.53
460,3.84,-8.4,22.66
470,2.87,-7.98,20.98
480,2.21,-8.02,21.13
490,1.61,-6.79,17.71
500,2.79,-6.73,15.57
510,5.74,-5.33,11.65
520,5.91,-4.44,12.49
530,6.37,-4.51,13.95
540,7.55,-3.87,11.73
550,8.96,-3.48,9.72
560,9.26,-2.73,7.68
570,8.82,-1.81,5.21
580,8.92,-0.08,0.91
590,10.68,0.39,-0.34
600,10.38,1.34,0.21
610,9.81,1.96,0.92
620,8.84,2.12,2.26
630,8.27,2.3,3.2
640,8.04,2.52,3.56
650,7.77,2.7,3.78
660,7.46,2.61,4.1
670,6.98,2.51,4.16
680,6.51,2.43,3.97
690,6.12,2.32,3.6
700,5.45,2.26,2.83
710,4.56,2.14,1.88
720,3.63,1.82,1.21
730,2.62,1.63,0.19
740,1.78,1.41,-0.98
750,1.04,1.1,-2.03
760,0.38,0.79,-2.91
770,-0.13,0.4,-3.58
780,-0.67,0.03,-4.0
790,-1.23,-0.34,-4.29
800,-1.76,-0.66,-4.55
810,-2.39,-0.82,-4.65
820,-2.92,-0.99,-4.49
830,-3.44,-1.39,-4.21
840,-3.93,-1.87,-4.24
850,-3.82,-2.83,-4.02
860,-4.67,-3.79,-3.08
870,-6.21,-4.52,-3.21
880,-7.25,-5.18,-3.92
890,-8.02,-5.69,-4.18
900,-9.45,-6.1,-3.99
910,-11.09,-6.34,-3.38
920,-12.83,-6.41,-3.06
930,-13.37,-6.43,-2.44
940,-13.64,-6.67,-1.1
950,-13.77,-6.95,0.57
960,-13.68,-7.1,2.18
970,-13.11,-7.24,3.67
980,-12.99,-7.66,5.96
990,-14.79,-8.03,8.47
1000,-16.31,-8.37,10.43
