timestamp,x,y,z
0,-6.55,1.1,2.88
10,-6.37,1.22,2.65
20,-6.27,1.13,2.37
30,-6.03,1.09,2.11
40,-5.48,0.95,1.96
50,-5.1,0.89,1.44
60,-4.97,0.73,0.64
70,-4.89,0.52,0.08
80,-5.02,0.23,-0.24
90,-5.46,-0.03,-0.33
100,-6.18,-0.29,0.08
110,-6.74,-0.41,0.61
120,-7.09,-0.57,1.01
130,-6.66,-1.02,1.56
140,-6.51,-1.48,1.86
150,-6.33,-2.06,1.5
160,-7.14,-2.79,3.2
170,-8.75,-3.52,6.88
180,-9.96,-3.69,7.81
190,-11.64,-3.57,7.94
200,-13.51,-4.89,12.21
210,-15.06,-5.39,14.8
220,-16.13,-5.24,13.58
230,-16.52,-5.74,13.31
240,-15.7,-6.16,14.56
250,-13.53,-6.75,16.22
260,-11.39,-7.64,18.96
270,-9.2,-8.17,21.64
280,-7.8,-8.62,23.76
290,-5.26,-9.03,25.75
300,-4.05,-8.68,26.06
310,-2.72,-8.42,24.71
320,-1.94,-8.15,22.55
330,-1.29,-7.34,19.91
340,-0.32,-6.99,18.6
350,0.86,-5.46,16.78
360,3.13,-3.9,14.73
370,6.47,-2.56,13.31
380,9.87,-1.12,13.43
390,12.66,0.37,13.52
400,14.62,1.27,13.44
410,15.5,2.01,12.7
420,15.47,2.67,10.53
430,15.04,2.89,7.55
440,13.7,3.0,4.3
450,11.72,2.76,2.61
460,10.3,2.52,0.39
470,9.6,2.21,-2.42
480,9.09,1.75,-5.03
490,8.26,1.21,-6.37
500,7.39,0.48,-6.64
510,6.18,-0.31,-6.45
520,5.04,-1.07,-6.31
530,3.98,-1.76,-6.51
540,2.52,-2.34,-6.9
550,1.07,-2.86,-7.21
560,-0.2,-3.14,-7.7
570,-1.2,-3.22,-8.01
580,-2.21,-3.39,-8.15
590,-2.72,-3.78,-8.3
600,-3.13,-4.24,-9.15
610,-3.45,-4.85,-9.95
620,-3.44,-5.66,-10.11
630,-3.6,-6.63,-9.61
640,-4.68,-7.89,-8.19
650,-6.16,-9.31,-5.93
660,-7.63,-10.72,-4.03
670,-10.26,-12.12,-1.7
680,-13.33,-13.32,0.33
690,-16.08,-13.97,1.43
700,-18.72,-14.54,2.81
710,-20.76,-14.86,4.92
720,-22.1,-14.6,6.06
730,-22.71,-14.13,6.49
740,-22.73,-13.7,6.93
750,-22.48,-12.9,7.08
760,-22.16,-12.48,8.54
770,-21.4,-12.45,11.18
780,-20.42,-12.13,12.71
790,-18.72,-11.85,13.5
800,-16.57,-11.77,14.97
810,-14.67,-14.54,13.39
820,-17.17,-10.02,8.27
830,-7.94,-12.98,19.44
840,0.08,-13.53,32.25
850,5.71,-11.36,37.6
860,8.45,-8.62,37.64
870,8.32,-6.1,35.69
880,8.38,-4.58,31.82
890,7.28,-4.51,29.61
900,5.78,-4.53,27.53
910,5.53,-4.33,25.06
920,6.07,-4.24,23.63
930,7.49,-4.06,22.44
940,9.56,-3.77,20.64
950,11.37,-3.76,19.28
960,13.8,-3.66,17.1
970,15.06,-3.6,14.19
980,15.39,-3.67,11.46
990,15.51,-3.97,7.53
1000,12.93,-2.42,0.52
