timestamp,x,y,z
0,-3.11,3.55,7.31
10,-3.67,3.6,7.0
20,-4.59,3.11,6.5
30,-4.95,2.53,5.75
40,-5.58,1.87,5.74
50,-7.86,1.62,6.19
60,-9.41,1.94,5.02
70,-13.21,2.04,5.86
80,-14.05,2.86,5.87
90,-13.66,2.66,8.01
100,-13.31,2.55,9.6
110,-12.6,2.5,11.16
120,-10.29,3.13,13.43
130,-7.57,4.22,16.88
140,-3.96,5.36,20.17
150,1.34,6.42,22.67
160,8.01,8.83,23.02
170,14.03,9.98,20.75
180,17.54,11.15,16.83
190,17.4,11.05,13.6
200,15.46,9.55,12.85
210,13.26,7.55,12.57
220,12.61,6.19,11.71
230,12.69,4.89,10.12
240,12.99,3.72,7.37
250,13.19,2.62,4.86
260,12.52,1.02,3.75
270,11.03,-0.4,2.04
280,10.28,-0.86,-1.12
290,8.98,-2.97,-0.83
300,6.92,-4.58,-1.51
310,5.11,-5.73,-4.16
320,4.51,-7.61,-5.65
330,2.5,-8.01,-7.66
340,-0.48,-8.78,-8.28
350,-3.56,-9.98,-6.87
360,-6.75,-8.88,-5.95
370,-10.17,-10.73,-1.6
380,-9.39,-8.5,-2.71
390,-10.78,-7.79,-1.83
400,-10.63,-8.11,-0.66
410,-10.21,-7.79,-0.03
420,-10.33,-7.43,0.36
430,-11.89,-7.65,1.85
440,-13.34,-7.92,2.92
450,-14.19,-7.5,2.4
460,-14.39,-7.23,2.55
470,-14.65,-6.8,2.93
480,-15.54,-8.05,5.29
490,-18.62,-2.87,-2.16
500,-9.29,-7.14,12.48
510,-11.3,-6.62,17.6
520,-18.39,-3.26,15.83
530,-18.3,-3.07,15.59
540,-15.77,-2.49,19.19
550,-20.54,-2.53,16.79
560,-14.09,-0.54,11.13
570,-10.51,-3.62,21.34
580,-13.45,-0.44,24.93
590,-15.17,0.03,22.32
600,-11.67,-0.23,22.48
610,-8.59,-0.68,21.54
620,-6.34,-0.07,17.44
630,-4.85,0.25,14.13
640,-4.82,-0.26,13.84
650,-3.82,-0.51,13.06
660,-4.18,-0.43,14.14
670,-2.24,-0.24,15.02
680,0.04,0.35,17.4
690,2.39,1.48,20.16
700,5.63,1.82,24.72
710,8.2,1.36,25.91
720,10.57,1.27,22.88
730,12.95,1.73,19.59
740,14.02,1.93,17.37
750,13.1,1.33,16.85
760,12.23,0.17,16.16
770,11.87,-1.0,13.34
780,12.08,-1.59,9.22
790,12.96,-1.45,5.95
800,13.65,-1.63,4.56
810,13.52,-2.11,3.52
820,12.47,-2.36,2.76
830,11.68,-2.99,3.38
840,11.01,-4.04,3.57
850,9.44,-5.08,3.59
860,7.79,-5.94,3.2
870,6.46,-6.9,2.8
880,4.88,-7.62,1.69
890,3.17,-8.25,0.76
900,1.23,-8.85,-0.54
910,-1.24,-9.82,-1.3
920,-4.01,-9.02,-4.47
930,-5.56,-8.19,-6.32
940,-6.54,-7.31,-6.06
950,-6.82,-6.67,-5.0
960,-7.12,-6.18,-4.71
970,-7.74,-5.65,-4.42
980,-8.91,-5.32,-3.41
990,-11.32,-5.46,-1.33
1000,-13.86,-5.43,0.12
