timestamp,x,y,z
0,-5.59,3.8,5.52
10,-5.5,3.8,5.55
20,-5.48,3.76,5.62
30,-5.48,3.74,5.69
40,-5.46,3.7,5.78
50,-5.54,3.7,5.8
60,-5.65,3.68,5.71
70,-5.73,3.62,5.72
80,-5.82,3.58,5.72
90,-5.79,3.48,5.72
100,-5.74,3.44,5.59
110,-5.58,3.46,5.45
120,-5.31,3.5,5.35
130,-5.06,3.56,5.23
140,-4.76,3.72,5.12
150,-4.4,3.89,5.06
160,-3.99,4.12,5.06
170,-3.58,4.35,4.92
180,-3.25,4.55,4.69
190,-2.92,4.67,4.66
200,-2.68,4.76,4.64
210,-2.61,4.76,4.55
220,-2.46,4.78,4.37
230,-2.32,4.86,4.07
240,-2.35,4.7,3.98
250,-2.05,4.61,3.92
260,-1.86,4.49,3.96
270,-2.01,4.22,4.22
280,-2.42,3.88,4.8
290,-2.97,3.53,5.51
300,-3.54,3.12,6.04
310,-3.96,2.66,6.42
320,-4.27,2.27,6.63
330,-4.66,2.0,6.79
340,-5.03,1.81,6.64
350,-5.26,1.61,6.46
360,-5.46,1.49,6.36
370,-5.38,1.4,6.45
380,-5.36,1.29,6.51
390,-5.34,1.24,6.66
400,-5.49,1.15,6.9
410,-5.88,1.09,7.24
420,-6.06,1.1,7.73
430,-5.86,1.37,8.08
440,-6.71,1.06,8.98
450,-7.37,1.3,8.4
460,-7.64,1.09,9.41
470,-7.43,1.15,10.5
480,-6.95,1.66,11.11
490,-6.07,1.8,12.63
500,-4.95,2.15,13.58
510,-4.09,2.56,14.36
520,-2.46,3.17,15.06
530,-1.0,3.81,15.11
540,-0.08,4.22,15.04
550,0.96,4.46,15.05
560,1.82,4.75,14.89
570,2.46,5.16,14.05
580,3.18,5.41,12.91
590,3.67,5.56,11.44
600,3.92,5.49,10.1
610,4.04,5.23,9.21
620,4.46,5.15,8.29
630,4.48,4.89,7.81
640,4.84,4.48,7.49
650,4.91,4.27,7.67
660,5.2,3.87,7.84
670,5.54,3.52,7.47
680,5.72,3.22,6.84
690,5.93,2.95,6.4
700,6.27,2.7,5.79
710,6.36,2.35,4.81
720,6.05,2.03,3.75
730,5.54,1.69,2.81
740,4.94,1.36,2.18
750,4.24,1.15,1.75
760,3.69,0.94,1.33
770,3.1,0.8,0.75
780,2.58,0.74,0.19
790,2.18,0.69,-0.43
800,1.64,0.49,-0.85
810,1.41,0.08,-0.89
820,1.36,-0.12,-1.0
830,1.04,-0.31,-1.04
840,0.8,-0.84,-0.85
850,0.22,-1.37,-0.94
860,-0.73,-2.12,-0.77
870,-2.42,-2.92,0.21
880,-3.4,-3.96,1.04
890,-4.44,-5.26,1.16
900,-6.47,-6.35,0.41
910,-10.38,-7.11,0.45
920,-12.27,-8.1,0.75
930,-13.78,-7.89,0.79
940,-14.13,-7.77,0.48
950,-14.24,-7.93,0.9
960,-14.41,-7.77,1.64
970,-14.3,-7.11,3.29
980,-14.23,-6.94,4.79
990,-15.4,-10.5,9.65
1000,-15.26,-2.32,-4.77
