timestamp,x,y,z
0,-6.38,2.76,4.45
10,-6.49,2.94,4.61
20,-6.57,3.0,4.97
30,-6.41,3.15,4.92
40,-6.18,3.28,4.76
50,-5.85,3.39,4.79
60,-5.59,3.38,4.88
70,-5.63,3.26,4.75
80,-5.73,3.09,4.6
90,-5.94,2.81,4.76
100,-6.23,2.55,4.96
110,-6.44,2.27,5.06
120,-6.59,2.05,5.08
130,-6.84,1.87,5.03
140,-7.19,1.77,4.94
150,-7.29,1.7,4.76
160,-7.31,1.88,4.35
170,-7.3,2.16,3.86
180,-6.99,2.33,4.35
190,-6.5,2.59,5.14
200,-5.82,2.76,5.76
210,-4.64,2.76,6.01
220,-3.7,2.62,5.97
230,-3.78,2.39,5.75
240,-4.49,1.98,5.94
250,-5.13,1.57,6.19
260,-5.39,1.26,6.02
270,-5.55,1.08,5.51
280,-5.58,0.93,4.85
290,-5.6,0.72,4.04
300,-5.76,0.59,2.99
310,-5.84,0.36,2.05
320,-6.0,0.16,1.19
330,-5.94,-0.08,0.38
340,-5.67,-0.33,-0.01
350,-5.38,-0.46,-0.46
360,-5.3,-0.64,-1.04
370,-5.25,-1.08,-1.59
380,-5.53,-1.52,-2.03
390,-5.98,-1.97,-2.27
400,-6.23,-2.68,-2.14
410,-6.57,-3.74,-1.65
420,-7.63,-4.81,-0.69
430,-9.23,-5.55,0.8
440,-11.61,-6.44,2.37
450,-13.51,-7.06,3.69
460,-14.98,-7.13,4.98
470,-15.56,-7.03,6.23
480,-15.05,-6.84,6.19
490,-13.18,-6.51,5.56
500,-11.01,-6.22,4.66
510,-9.49,-5.88,4.48
520,-8.81,-5.49,4.16
530,-8.23,-5.31,4.31
540,-8.22,-4.95,4.34
550,-8.19,-4.38,3.71
560,-8.8,-4.84,3.82
570,-9.78,-6.23,5.3
580,-10.37,-7.16,5.93
590,-10.07,-7.47,6.38
600,-8.33,-8.99,10.7
610,-7.3,-7.54,9.45
620,-6.43,-6.69,8.48
630,-7.56,-7.12,10.46
640,-6.86,-7.3,11.5
650,-6.38,-7.59,12.58
660,-5.64,-7.75,14.0
670,-5.87,-8.14,16.54
680,-6.14,-7.7,17.06
690,-5.88,-8.2,17.71
700,-4.7,-9.46,15.14
710,-1.86,-5.5,13.65
720,2.19,-4.88,12.9
730,1.35,-5.31,16.35
740,4.98,-4.59,15.28
750,7.52,-4.17,15.47
760,8.14,-4.12,16.93
770,7.72,-3.91,18.29
780,6.96,-4.09,18.92
790,6.07,-3.76,18.43
800,5.94,-3.22,16.78
810,6.5,-3.13,15.83
820,7.1,-3.01,14.77
830,7.65,-2.92,13.3
840,7.65,-2.39,10.95
850,8.46,-1.63,7.56
860,10.65,-1.06,4.9
870,10.3,-0.1,2.16
880,10.43,0.87,-1.11
890,10.5,1.69,-2.88
900,9.17,2.36,-1.93
910,8.0,2.81,-0.34
920,7.02,2.99,0.99
930,6.25,3.06,2.13
940,5.81,3.17,2.96
950,5.51,3.24,3.55
960,5.1,3.39,4.1
970,4.67,3.51,4.72
980,4.28,3.44,5.33
990,3.72,3.34,5.69
1000,2.81,3.23,5.71
