timestamp,x,y,z
0,-4.9,3.16,3.19
10,-4.56,3.02,3.07
20,-4.37,2.72,2.66
30,-4.19,2.37,1.84
40,-4.06,2.09,0.86
50,-4.46,1.7,0.72
60,-5.21,1.3,1.28
70,-6.17,0.79,1.44
80,-6.62,0.41,1.17
90,-7.42,0.07,0.53
100,-7.67,-0.59,-0.26
110,-7.16,-1.19,-0.55
120,-8.04,-2.04,-1.19
130,-7.98,-3.22,-2.6
140,-8.77,-4.41,-3.11
150,-10.06,-5.5,-2.85
160,-11.39,-6.45,-2.6
170,-12.06,-7.02,-2.34
180,-12.56,-7.7,-1.62
190,-13.16,-8.21,-1.68
200,-13.59,-9.08,-0.67
210,-13.14,-10.87,3.14
220,-12.12,-11.48,6.11
230,-10.35,-10.74,7.57
240,-7.85,-10.41,9.94
250,-5.01,-10.46,14.37
260,-2.44,-10.73,19.47
270,0.51,-10.14,24.51
280,3.03,-9.01,28.7
290,4.59,-8.35,31.68
300,3.35,-7.82,31.64
310,0.93,-7.62,30.75
320,-0.34,-7.96,29.99
330,-0.75,-8.15,30.21
340,-0.2,-7.41,28.12
350,1.84,-6.16,24.9
360,4.19,-6.4,24.64
370,6.54,-6.51,23.81
380,9.69,-4.23,18.47
390,10.99,-4.52,19.06
400,11.56,-5.71,19.22
410,11.05,-6.33,16.72
420,10.91,-6.56,13.24
430,11.91,-7.07,9.56
440,9.92,-3.86,-1.87
450,12.95,-3.97,-6.36
460,15.24,-3.15,-14.36
470,13.37,-2.49,-16.67
480,10.11,-2.52,-13.79
490,7.28,-2.49,-8.55
500,5.35,-2.51,-4.08
510,3.75,-2.58,-1.52
520,2.83,-2.6,-0.94
530,2.43,-2.6,-1.75
540,2.48,-2.56,-2.72
550,2.06,-2.31,-3.62
560,1.36,-1.92,-4.52
570,1.0,-1.5,-4.6
580,0.19,-1.14,-4.13
590,-0.49,-0.79,-4.12
600,-0.17,-0.69,-5.64
610,0.24,-0.73,-8.11
620,0.34,-0.96,-9.75
630,-1.19,-1.48,-9.72
640,-2.3,-2.3,-8.29
650,-4.63,-3.39,-6.53
660,-5.57,-4.47,-4.36
670,-7.9,-5.94,-1.85
680,-10.57,-7.1,-0.12
690,-12.17,-8.05,1.13
700,-17.06,-8.77,4.92
710,-18.65,-9.39,5.49
720,-20.71,-9.69,5.84
730,-20.61,-9.85,4.7
740,-19.43,-9.43,0.71
750,-18.99,-10.77,2.59
760,-22.23,-11.38,3.56
770,-21.79,-11.22,4.22
780,-21.2,-11.4,5.89
790,-20.78,-11.43,6.49
800,-17.83,-10.26,4.86
810,-16.78,-9.98,2.08
820,-15.4,-9.37,4.7
830,-9.39,-13.37,21.38
840,-4.99,-12.77,32.93
850,0.42,-9.87,37.84
860,1.77,-7.9,38.72
870,1.82,-6.7,37.37
880,2.09,-6.03,34.3
890,1.65,-5.59,30.58
900,1.97,-4.18,25.75
910,1.59,-3.0,22.33
920,2.25,-2.29,19.81
930,4.8,-2.08,19.27
940,6.73,-2.06,19.29
950,8.44,-1.79,17.55
960,9.76,-1.58,15.21
970,10.29,-1.59,12.9
980,10.29,-1.64,10.35
990,9.81,-1.83,8.2
1000,9.25,-1.89,6.11
