timestamp,x,y,z
0,-5.78,0.75,5.52
10,-5.68,0.68,5.62
20,-5.7,0.7,5.63
30,-5.84,0.77,5.11
40,-5.96,0.68,4.83
50,-5.99,0.6,4.83
60,-5.99,0.57,4.7
70,-5.92,0.54,4.37
80,-5.91,0.56,3.97
90,-6.01,0.57,3.71
100,-6.13,0.62,3.45
110,-6.28,0.7,3.0
120,-6.33,0.85,2.68
130,-6.21,1.14,2.24
140,-6.16,1.19,1.68
150,-6.06,1.32,0.49
160,-5.89,1.24,-0.6
170,-5.81,0.99,-1.85
180,-5.95,0.45,-3.18
190,-6.36,-0.46,-4.05
200,-6.56,-1.42,-4.46
210,-6.94,-2.09,-4.46
220,-7.58,-2.75,-4.81
230,-8.39,-3.7,-4.4
240,-8.57,-5.25,-2.28
250,-8.81,-6.47,-0.79
260,-9.46,-7.06,-0.38
270,-10.19,-8.25,2.61
280,-11.23,-9.63,6.68
290,-11.47,-10.65,9.63
300,-11.38,-11.34,12.52
310,-10.0,-11.71,14.92
320,-8.7,-11.84,16.53
330,-7.66,-11.65,17.71
340,-5.91,-11.22,18.21
350,-4.27,-10.58,18.45
360,-2.76,-9.68,18.71
370,-1.97,-9.26,19.78
380,-1.79,-9.22,21.54
390,-1.43,-9.54,23.28
400,-1.47,-9.75,25.15
410,-1.07,-9.21,25.36
420,0.01,-9.03,24.22
430,0.36,-7.44,19.98
440,1.7,-6.84,19.26
450,4.42,-5.82,13.58
460,6.06,-4.47,12.1
470,4.72,-4.38,14.58
480,6.46,-3.71,13.33
490,7.55,-2.6,11.67
500,8.29,-1.34,10.7
510,8.69,-0.59,10.28
520,9.03,-0.01,9.56
530,10.01,0.96,7.8
540,11.24,2.09,6.12
550,11.87,2.78,5.35
560,11.53,2.99,5.82
570,11.08,3.0,6.74
580,10.66,2.72,7.73
590,9.66,2.09,8.22
600,8.24,1.42,7.82
610,6.78,0.92,6.9
620,5.91,0.61,5.79
630,5.23,0.22,4.38
640,4.71,-0.2,2.91
650,4.0,-0.62,1.55
660,3.34,-1.19,0.18
670,2.77,-1.63,-2.13
680,2.38,-2.17,-4.18
690,1.39,-2.5,-5.86
700,0.68,-3.06,-7.29
710,-0.21,-3.51,-8.82
720,-1.15,-3.82,-10.18
730,-1.97,-4.08,-10.93
740,-2.87,-4.12,-11.17
750,-3.49,-4.29,-10.66
760,-3.91,-4.51,-10.32
770,-4.41,-4.8,-10.13
780,-4.55,-4.98,-9.85
790,-4.56,-5.01,-9.28
800,-4.72,-5.04,-8.61
810,-4.15,-5.2,-7.96
820,-4.24,-5.78,-7.05
830,-5.95,-6.51,-6.17
840,-8.05,-7.86,-4.56
850,-10.68,-9.29,-2.12
860,-13.67,-10.4,0.74
870,-16.77,-11.34,3.5
880,-19.72,-11.92,5.68
890,-21.66,-11.69,6.25
900,-22.41,-11.1,5.34
910,-22.02,-10.93,4.67
920,-19.27,-10.09,3.35
930,-20.21,-10.2,6.82
940,-17.82,-10.29,9.61
950,-15.66,-10.26,11.38
960,-15.59,-10.28,11.89
970,-15.26,-10.51,12.3
980,-14.91,-10.64,12.51
990,-14.2,-9.62,11.93
1000,-12.73,-10.36,12.61
