timestamp,x,y,z
0,-4.33,3.99,2.83
10,-4.7,4.05,3.18
20,-5.14,3.58,3.51
30,-5.51,3.36,3.94
40,-5.71,3.24,4.35
50,-5.93,3.26,4.0
60,-5.83,3.31,3.34
70,-5.57,3.35,2.37
80,-5.29,3.38,1.3
90,-5.18,3.28,0.27
100,-5.02,3.05,-0.71
110,-4.85,2.65,-1.83
120,-4.96,2.13,-2.83
130,-5.13,1.44,-3.23
140,-5.54,0.6,-3.36
150,-6.06,-0.37,-3.69
160,-6.85,-1.49,-4.09
170,-7.32,-2.65,-4.63
180,-7.85,-4.02,-4.89
190,-8.26,-5.32,-4.08
200,-8.44,-6.48,-1.77
210,-8.96,-7.15,0.68
220,-9.18,-7.24,1.89
230,-8.67,-8.1,3.71
240,-7.27,-9.36,8.08
250,-6.29,-9.02,8.61
260,-5.21,-8.93,8.97
270,-5.4,-9.78,11.31
280,-5.89,-10.74,13.96
290,-6.58,-11.29,16.03
300,-7.42,-11.74,17.06
310,-8.57,-12.25,18.35
320,-9.0,-12.49,20.03
330,-8.92,-12.44,21.17
340,-8.3,-12.42,21.99
350,-6.51,-11.91,21.27
360,-4.59,-11.38,21.02
370,-2.76,-10.83,20.65
380,-0.65,-10.24,20.25
390,1.17,-10.01,20.84
400,1.44,-9.7,21.83
410,2.52,-8.65,19.83
420,2.43,-7.15,16.9
430,3.18,-6.97,16.07
440,6.32,-5.06,11.5
450,5.23,-4.55,14.02
460,5.49,-4.57,14.38
470,6.61,-3.9,11.86
480,6.86,-3.12,10.14
490,6.74,-2.45,9.47
500,7.27,-1.7,8.74
510,8.72,-0.87,7.96
520,9.73,-0.09,7.44
530,10.14,0.25,7.38
540,10.04,0.41,7.17
550,9.22,0.74,6.54
560,8.49,0.85,5.31
570,7.18,0.78,4.96
580,6.52,0.7,4.77
590,6.2,0.72,4.01
600,5.66,0.85,1.85
610,5.08,0.83,0.69
620,4.44,0.98,-0.37
630,3.96,1.07,-1.41
640,3.63,1.1,-2.02
650,3.35,1.25,-2.43
660,2.89,1.3,-2.21
670,1.91,1.16,-1.94
680,0.89,1.01,-1.82
690,0.23,0.82,-2.26
700,-0.41,0.63,-3.11
710,-1.07,0.4,-3.78
720,-1.61,0.11,-4.19
730,-2.01,-0.17,-4.29
740,-1.95,-0.44,-4.46
750,-2.07,-0.72,-4.8
760,-2.33,-1.24,-5.21
770,-2.95,-1.94,-5.69
780,-4.21,-2.69,-5.48
790,-5.77,-3.44,-4.57
800,-7.53,-4.13,-2.94
810,-9.15,-4.7,-1.62
820,-10.37,-5.17,-0.89
830,-11.4,-5.56,0.22
840,-12.44,-5.94,2.02
850,-13.01,-6.21,3.75
860,-13.18,-6.5,4.69
870,-13.69,-6.89,5.23
880,-14.45,-7.24,5.22
890,-15.22,-7.22,4.41
900,-16.52,-7.28,4.56
910,-17.83,-7.29,5.27
920,-18.72,-7.1,5.35
930,-18.53,-6.96,5.85
940,-17.61,-6.8,6.92
950,-16.18,-6.5,7.64
960,-14.12,-6.1,8.3
970,-12.67,-5.94,9.38
980,-11.54,-5.17,7.16
990,-11.9,-5.56,9.15
1000,-8.94,-7.31,15.65
