timestamp,x,y,z
0,-4.36,3.93,1.96
10,-4.01,4.03,1.78
20,-3.86,4.06,2.05
30,-3.57,3.99,2.26
40,-3.69,4.29,2.33
50,-4.3,4.21,2.6
60,-4.24,4.28,1.81
70,-4.17,3.99,0.32
80,-4.29,3.74,-1.0
90,-4.76,2.99,-1.79
100,-5.88,2.19,-2.42
110,-6.62,1.45,-2.81
120,-7.62,0.8,-3.35
130,-8.95,-0.1,-4.42
140,-9.82,-1.47,-5.18
150,-10.01,-3.27,-4.41
160,-11.42,-4.77,-4.58
170,-12.77,-6.61,-5.22
180,-13.97,-8.48,-4.23
190,-14.41,-10.24,-2.03
200,-14.5,-11.94,-0.14
210,-14.97,-13.35,2.0
220,-14.34,-14.45,4.61
230,-12.34,-15.01,7.56
240,-10.27,-15.48,10.56
250,-8.33,-16.43,14.48
260,-5.92,-16.58,17.22
270,-3.91,-15.98,19.0
280,-2.44,-15.52,20.89
290,-0.72,-14.55,22.74
300,1.83,-13.56,25.49
310,4.32,-12.56,27.78
320,5.38,-11.18,28.52
330,6.4,-10.54,29.93
340,7.64,-10.1,30.65
350,9.09,-9.26,30.58
360,11.35,-8.34,29.92
370,12.2,-8.05,27.1
380,12.81,-6.39,22.97
390,12.81,-6.15,21.13
400,12.93,-5.98,19.38
410,14.06,-5.58,16.88
420,15.06,-4.94,13.48
430,15.38,-3.05,7.73
440,16.84,-2.44,3.27
450,16.09,-1.81,1.7
460,14.87,-1.31,0.93
470,13.77,-1.21,0.06
480,11.97,-1.58,0.78
490,10.29,-2.09,1.44
500,8.9,-2.39,1.45
510,8.1,-2.67,0.91
520,6.96,-2.91,0.11
530,6.08,-2.9,-1.01
540,4.84,-3.06,-2.72
550,3.77,-3.01,-4.01
560,2.82,-2.95,-5.07
570,2.04,-2.78,-6.19
580,1.18,-2.59,-7.05
590,0.31,-2.48,-7.62
600,-0.74,-2.26,-8.01
610,-1.79,-2.21,-7.87
620,-2.52,-2.22,-7.66
630,-3.11,-1.99,-7.81
640,-3.85,-1.82,-7.91
650,-4.4,-1.73,-7.32
660,-4.77,-1.88,-5.8
670,-5.02,-1.97,-4.67
680,-4.98,-2.35,-4.12
690,-5.62,-3.0,-3.33
700,-6.75,-3.73,-2.07
710,-8.12,-4.52,-1.02
720,-9.78,-5.34,-0.77
730,-12.51,-5.94,-0.48
740,-14.86,-6.44,-0.88
750,-17.95,-6.87,-0.12
760,-21.03,-7.21,1.08
770,-22.91,-7.52,2.37
780,-23.91,-7.82,3.42
790,-24.08,-8.04,4.19
800,-23.43,-7.83,4.2
810,-21.75,-7.73,4.75
820,-19.5,-6.78,2.91
830,-17.03,-7.83,9.32
840,-15.88,-6.68,11.07
850,-14.0,-6.5,11.5
860,-12.01,-6.28,12.57
870,-10.08,-5.75,13.24
880,-7.59,-5.39,14.04
890,-6.18,-5.2,15.45
900,-5.31,-4.48,17.22
910,-4.19,-4.26,19.84
920,-2.59,-5.17,24.76
930,-2.12,-5.24,28.63
940,-0.0,-4.29,28.53
950,1.65,-3.94,28.39
960,2.67,-3.43,27.57
970,3.64,-2.87,24.89
980,3.87,-2.62,22.36
990,3.63,-2.29,20.7
1000,3.82,-2.08,18.95
