timestamp,x,y,z
0,-7.2,0.77,6.41
10,-7.41,0.79,6.31
20,-7.73,0.81,6.07
30,-8.08,1.09,5.36
40,-8.53,1.39,4.5
50,-9.17,1.62,3.64
60,-9.53,2.01,3.36
70,-9.73,2.17,3.39
80,-10.42,2.09,3.76
90,-10.87,1.88,4.61
100,-11.88,1.5,5.76
110,-12.62,1.14,6.77
120,-12.96,1.1,7.58
130,-12.66,1.08,8.44
140,-12.14,1.29,9.39
150,-10.99,1.76,10.93
160,-9.36,2.02,12.65
170,-8.25,2.31,14.37
180,-6.98,2.68,15.98
190,-5.08,2.89,17.22
200,-3.2,2.89,17.39
210,-1.58,3.18,16.45
220,-0.7,3.93,13.1
230,0.09,3.47,11.82
240,0.84,3.06,10.03
250,1.28,2.52,8.11
260,1.45,1.96,6.39
270,1.73,1.49,4.84
280,1.83,0.86,3.09
290,2.2,0.09,1.03
300,2.33,-0.91,-1.48
310,2.11,-1.65,-5.09
320,2.18,-1.68,-9.06
330,2.42,-1.1,-12.57
340,3.37,-0.68,-14.65
350,4.67,-0.88,-15.26
360,5.16,-1.81,-16.09
370,4.68,-3.58,-17.11
380,3.33,-5.82,-17.23
390,1.73,-7.52,-15.82
400,0.64,-8.59,-14.22
410,0.95,-9.19,-12.57
420,2.34,-9.55,-10.19
430,5.02,-9.47,-7.3
440,6.48,-9.17,-3.41
450,9.14,-8.84,2.15
460,9.6,-7.57,8.93
470,10.01,-5.93,15.66
480,12.08,-5.95,26.03
490,7.31,-4.06,35.58
500,6.38,-3.95,37.23
510,1.64,-4.06,38.07
520,-2.55,-3.73,35.67
530,-11.58,-4.68,31.34
540,-4.28,-1.76,25.31
550,-3.68,-4.64,30.45
560,-4.8,-2.4,29.7
570,-4.76,-3.34,29.76
580,-6.13,-2.5,27.59
590,-6.78,-1.77,23.98
600,-5.61,-1.37,21.34
610,-5.0,-0.47,20.95
620,-5.04,-0.19,22.93
630,-4.69,-0.43,26.3
640,-4.2,-0.56,28.33
650,-2.6,-0.2,28.8
660,-0.37,-0.3,27.44
670,1.2,-1.03,24.75
680,1.96,-1.69,20.84
690,3.01,-2.72,16.65
700,4.21,-4.6,13.21
710,3.98,-5.78,8.66
720,1.92,-5.98,2.14
730,1.55,-7.96,0.17
740,0.87,-9.56,-2.1
750,-0.23,-10.23,-4.95
760,-1.81,-10.52,-7.01
770,-3.03,-10.76,-8.22
780,-4.66,-10.71,-8.49
790,-6.04,-9.82,-8.43
800,-5.91,-8.94,-7.5
810,-6.01,-8.11,-6.26
820,-5.64,-7.08,-5.37
830,-5.09,-5.85,-4.87
840,-4.44,-4.29,-4.39
850,-3.39,-2.72,-3.84
860,-2.25,-1.23,-3.46
870,-1.73,0.23,-2.79
880,-1.88,1.47,-1.92
890,-2.14,2.3,-0.97
900,-2.66,3.22,-0.15
910,-2.88,3.83,0.68
920,-3.38,4.28,1.23
930,-4.01,4.56,1.49
940,-4.53,4.92,1.84
950,-4.7,5.33,2.28
960,-4.6,5.76,3.05
970,-4.79,6.03,4.07
980,-4.98,6.27,5.12
990,-5.24,6.41,6.21
1000,-5.11,6.59,6.95
