timestamp,x,y,z
0,-4.61,3.69,5.23
10,-4.72,3.87,5.22
20,-4.94,4.06,5.29
30,-5.33,4.18,5.39
40,-5.79,4.24,5.52
50,-6.28,4.23,5.67
60,-6.79,4.23,5.72
70,-7.38,4.18,5.65
80,-8.02,4.1,5.58
90,-8.86,4.04,5.46
100,-9.56,4.03,5.46
110,-10.34,3.95,5.68
120,-10.98,3.96,5.89
130,-10.96,4.16,6.18
140,-10.49,4.38,6.5
150,-9.39,4.49,6.93
160,-7.77,4.75,7.54
170,-6.18,5.16,8.42
180,-4.89,5.47,9.33
190,-4.44,5.73,9.54
200,-3.85,5.5,9.99
210,-2.98,5.17,10.61
220,-1.82,4.85,11.19
230,-0.62,4.59,11.31
240,0.19,4.65,10.33
250,0.82,4.54,9.3
260,1.43,4.43,7.89
270,2.21,4.29,6.06
280,2.89,3.98,4.13
290,3.21,3.75,2.54
300,2.87,3.63,1.23
310,2.92,3.46,0.47
320,2.53,3.19,0.08
330,2.16,2.63,-0.07
340,1.68,1.96,0.05
350,1.12,1.47,0.21
360,0.96,1.12,0.08
370,0.79,0.85,-0.2
380,0.76,0.56,-0.73
390,1.07,0.28,-1.46
400,1.58,0.11,-2.48
410,2.09,0.02,-3.29
420,2.77,-0.09,-3.69
430,3.12,-0.2,-3.59
440,3.67,-0.35,-2.96
450,4.29,-0.51,-2.21
460,4.46,-0.63,-1.58
470,4.55,-0.95,-0.69
480,4.43,-1.41,0.06
490,4.27,-1.92,0.25
500,3.98,-2.53,0.44
510,3.47,-3.23,1.14
520,2.86,-3.99,2.14
530,2.67,-4.88,3.68
540,2.09,-5.83,5.95
550,1.47,-6.5,8.34
560,1.19,-6.91,11.01
570,0.79,-7.03,13.84
580,-0.62,-6.92,16.01
590,-1.46,-5.66,17.67
600,-3.95,-6.19,19.08
610,-2.51,-3.17,13.57
620,1.05,-6.05,22.38
630,-2.33,-5.08,22.75
640,-2.87,-4.13,20.48
650,-1.2,-4.4,21.75
660,0.26,-4.19,22.15
670,1.35,-3.87,20.81
680,-0.36,-3.65,19.48
690,-2.52,-3.87,19.13
700,-4.02,-3.95,18.79
710,-5.7,-3.56,18.09
720,-7.27,-2.9,17.05
730,-7.86,-2.36,15.94
740,-7.86,-2.42,15.88
750,-6.91,-2.16,15.79
760,-7.57,-0.9,13.57
770,-5.2,-0.34,13.01
780,-4.02,0.19,12.94
790,-4.74,0.98,12.5
800,-4.84,1.74,12.89
810,-3.97,2.43,14.44
820,-3.33,2.85,16.27
830,-3.71,2.71,17.24
840,-3.52,2.36,17.5
850,-2.76,1.58,17.19
860,-1.98,1.01,16.15
870,-1.94,0.29,14.73
880,-1.36,-1.4,13.67
890,-0.42,-2.72,12.64
900,-1.35,-3.73,11.27
910,-2.78,-4.87,10.25
920,-4.18,-5.85,9.38
930,-5.09,-6.51,8.6
940,-5.79,-7.0,7.41
950,-6.31,-7.24,5.98
960,-6.86,-7.28,3.98
970,-6.18,-7.24,2.47
980,-5.9,-6.92,0.78
990,-5.21,-6.32,-1.12
1000,-4.47,-5.45,-3.18
