timestamp,x,y,z
0,0.59,2.97,7.13
10,0.42,2.89,6.68
20,0.45,2.94,6.18
30,0.51,2.88,5.72
40,0.68,2.83,5.06
50,0.94,2.82,4.0
60,1.31,2.73,2.93
70,1.83,2.83,1.85
80,2.56,2.89,0.64
90,3.63,2.88,-0.74
100,4.51,2.56,-2.4
110,4.41,2.15,-3.97
120,3.68,1.79,-5.69
130,2.58,1.05,-6.99
140,1.23,0.44,-8.18
150,0.07,-0.16,-9.21
160,-1.23,-1.01,-9.63
170,-3.01,-1.96,-9.67
180,-4.55,-2.62,-9.21
190,-5.31,-2.8,-8.51
200,-3.8,-4.05,-7.18
210,-2.21,-4.95,-5.02
220,-0.15,-4.92,-2.3
230,3.06,-5.25,1.52
240,5.26,-5.7,5.59
250,6.06,-6.19,8.81
260,4.75,-6.32,11.63
270,1.49,-5.8,12.76
280,1.24,-6.1,13.91
290,-0.94,-5.78,15.83
300,-1.1,-4.75,17.62
310,0.68,-1.48,18.84
320,4.38,0.59,15.23
330,4.59,-2.16,21.53
340,5.84,-5.09,30.95
350,5.28,-7.15,33.43
360,3.96,-8.29,33.15
370,1.26,-7.21,30.26
380,-0.95,-6.31,26.42
390,-3.06,-5.78,23.19
400,-3.57,-4.44,21.22
410,-3.24,-3.79,19.21
420,-1.83,-2.96,17.33
430,-1.33,-1.11,14.79
440,-0.73,-0.16,13.67
450,0.09,0.16,13.79
460,1.01,-0.24,15.13
470,1.01,-0.13,16.42
480,-0.83,0.09,16.46
490,-0.8,0.77,17.07
500,0.01,-0.04,20.18
510,2.83,1.01,22.36
520,5.72,0.3,24.47
530,7.69,-1.31,23.45
540,8.14,-3.14,22.46
550,6.51,-5.08,20.49
560,3.75,-7.12,18.01
570,0.83,-8.83,15.53
580,-1.02,-9.67,13.16
590,-2.91,-10.58,11.21
600,-4.12,-10.96,9.18
610,-4.09,-10.66,6.12
620,-3.86,-10.5,3.49
630,-4.33,-9.87,1.12
640,-4.84,-8.79,-1.38
650,-5.05,-7.47,-3.11
660,-5.07,-6.34,-3.45
670,-5.57,-5.19,-3.91
680,-6.21,-3.94,-4.27
690,-6.22,-2.93,-4.2
700,-5.43,-2.28,-3.61
710,-3.84,-1.68,-2.68
720,-2.6,-1.0,-2.29
730,-2.16,-0.24,-2.83
740,-2.54,0.66,-3.69
750,-2.66,0.98,-4.41
760,-2.53,1.25,-4.38
770,-3.3,1.63,-4.39
780,-3.73,2.03,-5.12
790,-3.95,2.49,-6.18
800,-4.24,3.0,-6.78
810,-4.59,3.57,-6.41
820,-4.68,4.18,-5.29
830,-4.46,4.72,-3.78
840,-3.59,5.32,-1.79
850,-2.52,6.26,0.31
860,-0.91,6.97,2.59
870,-0.09,7.63,3.98
880,-0.27,7.78,4.83
890,-0.56,7.64,5.76
900,-1.6,7.46,6.37
910,-1.62,7.46,7.13
920,-1.85,7.57,7.65
930,-1.98,7.49,7.81
940,-1.87,7.42,7.86
950,-1.87,7.36,7.78
960,-1.6,7.23,7.83
970,-1.22,7.04,8.13
980,-1.06,6.77,8.24
990,-1.24,6.48,8.15
1000,-1.65,6.09,7.93
