timestamp,x,y,z
0,-7.26,3.8,8.4
10,-6.86,3.98,8.92
20,-6.27,4.19,9.45
30,-5.83,4.39,9.84
40,-5.12,4.73,9.83
50,-4.52,4.99,9.74
60,-4.05,5.29,9.43
70,-3.36,5.57,9.17
80,-2.75,5.77,8.69
90,-2.17,5.6,8.35
100,-2.04,5.71,7.81
110,-1.68,5.64,7.53
120,-2.67,5.74,6.64
130,-2.51,5.59,5.79
140,-2.84,5.55,5.0
150,-2.41,5.52,4.56
160,-1.61,5.5,3.85
170,-1.02,5.34,3.72
180,-0.55,5.26,3.49
190,-0.81,5.13,3.3
200,-1.36,4.87,3.07
210,-1.37,4.57,2.79
220,-0.56,4.59,2.52
230,-0.8,4.75,2.22
240,-0.24,4.7,0.81
250,0.58,5.0,-0.98
260,0.44,5.4,-2.37
270,1.74,5.0,-3.3
280,2.72,4.83,-5.01
290,3.5,4.39,-6.37
300,4.82,3.78,-7.03
310,5.38,2.93,-6.94
320,5.86,1.59,-6.96
330,5.64,0.15,-6.92
340,5.66,-2.18,-5.35
350,5.54,-3.93,-5.5
360,5.15,-5.4,-5.32
370,4.26,-6.96,-4.98
380,2.15,-8.99,-3.79
390,0.2,-10.62,-2.31
400,-2.5,-11.76,-0.79
410,-2.32,-12.61,1.31
420,-2.89,-12.74,3.31
430,-4.43,-12.96,6.59
440,-4.96,-12.04,10.1
450,-4.7,-10.5,12.88
460,-4.92,-8.81,14.91
470,-5.03,-7.12,16.14
480,-4.88,-5.43,16.58
490,-2.97,-8.25,18.01
500,-0.65,-1.58,2.96
510,-2.94,-3.44,20.03
520,-7.65,-3.66,24.18
530,-8.06,-2.96,23.44
540,-8.68,-1.34,27.44
550,-8.9,-0.17,27.21
560,-8.25,1.16,25.39
570,-6.68,2.28,25.65
580,-5.82,1.38,27.7
590,-8.86,2.68,25.28
600,-9.33,2.96,24.83
610,-9.6,3.11,24.78
620,-8.07,3.51,24.54
630,-6.28,3.63,24.08
640,-6.1,3.64,23.13
650,-5.16,3.41,22.34
660,-3.52,3.66,21.61
670,-2.24,3.51,21.33
680,-1.61,2.79,20.51
690,-1.43,1.35,19.54
700,-1.71,-0.7,18.84
710,-2.09,-2.79,17.03
720,-2.4,-4.6,15.01
730,-2.72,-6.46,13.21
740,-3.05,-8.08,11.43
750,-3.62,-9.55,9.58
760,-4.59,-10.62,6.92
770,-5.17,-11.33,4.33
780,-5.22,-11.45,1.98
790,-5.33,-11.22,0.24
800,-5.59,-10.51,-1.36
810,-5.59,-9.54,-2.68
820,-5.75,-8.33,-3.72
830,-5.45,-7.17,-4.32
840,-4.67,-5.91,-4.71
850,-4.23,-4.88,-5.9
860,-3.99,-3.99,-6.48
870,-3.21,-3.26,-6.69
880,-2.97,-2.3,-7.52
890,-2.44,-1.78,-7.98
900,-2.22,-1.3,-8.26
910,-2.04,-0.95,-7.71
920,-2.65,-0.34,-6.65
930,-3.35,-0.08,-5.25
940,-3.98,0.11,-3.91
950,-4.53,0.47,-2.46
960,-4.65,1.11,-0.98
970,-4.76,1.83,0.26
980,-4.88,2.51,1.4
990,-4.8,3.28,2.44
1000,-4.6,3.99,3.57
