timestamp,x,y,z
0,-7.44,2.92,4.43
10,-7.86,2.99,4.7
20,-7.89,3.18,5.11
30,-7.97,3.3,5.27
40,-7.25,3.55,5.43
50,-6.2,3.95,5.63
60,-5.54,4.17,6.0
70,-5.17,4.49,6.71
80,-4.72,4.78,7.31
90,-4.51,4.92,7.44
100,-4.51,5.03,7.42
110,-4.49,5.16,7.08
120,-4.31,5.34,6.55
130,-4.42,5.56,6.06
140,-4.47,5.87,5.71
150,-4.06,6.24,5.64
160,-3.61,6.52,5.95
170,-2.99,6.69,6.2
180,-2.25,6.81,6.11
190,-1.61,6.79,5.75
200,-1.25,6.55,5.39
210,-1.16,6.1,4.91
220,-1.36,5.63,4.33
230,-1.17,5.04,4.14
240,-1.35,4.5,3.7
250,-1.22,4.01,2.85
260,-1.06,3.52,1.98
270,-1.13,3.06,1.06
280,-1.05,2.74,-0.28
290,-0.22,2.35,-1.75
300,0.78,1.74,-3.53
310,1.17,0.58,-5.75
320,0.98,-1.02,-8.72
330,1.28,-2.67,-12.47
340,1.4,-4.61,-15.86
350,0.32,-6.93,-17.01
360,-0.81,-9.1,-15.84
370,-0.86,-11.16,-13.25
380,-0.86,-13.03,-10.21
390,-0.5,-14.45,-7.09
400,0.48,-15.57,-3.43
410,1.41,-16.63,0.79
420,2.75,-16.63,4.83
430,4.5,-16.02,9.03
440,5.27,-15.34,15.04
450,4.18,-13.35,20.34
460,5.53,-11.63,26.91
470,1.88,-9.33,30.6
480,-0.99,-7.96,32.88
490,-2.54,-8.06,34.45
500,-7.53,-8.17,31.65
510,-9.38,-3.69,23.18
520,-1.04,-7.54,25.99
530,-3.54,-7.74,27.33
540,-7.82,-5.55,21.88
550,-9.83,-5.71,18.21
560,-9.04,-5.65,14.15
570,-7.29,-5.42,10.7
580,-7.2,-4.92,8.73
590,-8.69,-5.16,9.68
600,-9.8,-5.74,12.23
610,-9.59,-5.77,14.92
620,-8.12,-5.57,17.44
630,-6.5,-5.08,19.06
640,-3.55,-4.74,20.51
650,-0.77,-3.89,21.03
660,1.59,-4.31,23.15
670,3.96,-4.01,24.56
680,5.56,-4.24,23.42
690,7.23,-5.12,21.39
700,8.76,-5.77,19.19
710,10.01,-6.34,17.54
720,11.0,-7.26,16.06
730,11.27,-8.07,14.29
740,9.25,-6.22,7.29
750,12.16,-6.34,5.11
760,11.59,-6.2,3.29
770,11.03,-5.64,1.22
780,10.06,-5.18,-0.32
790,8.65,-4.58,-1.54
800,7.56,-4.05,-2.89
810,6.56,-2.9,-4.22
820,5.25,-1.5,-5.39
830,4.49,-0.07,-6.34
840,4.21,1.05,-6.64
850,4.27,1.73,-6.06
860,4.55,2.51,-5.23
870,4.25,3.38,-4.59
880,3.61,4.06,-4.14
890,4.24,4.26,-3.96
900,3.68,4.92,-4.2
910,3.02,5.36,-4.59
920,2.57,5.52,-4.51
930,1.84,5.73,-4.16
940,1.01,5.73,-3.44
950,0.37,5.74,-2.33
960,0.17,5.74,-0.58
970,0.43,5.83,1.52
980,1.31,6.18,3.4
990,2.18,6.57,4.88
1000,2.41,6.65,6.11
