timestamp,x,y,z
0,-8.99,1.61,6.91
10,-8.84,1.8,7.64
20,-8.83,2.1,8.61
30,-9.33,2.19,9.83
40,-9.3,2.09,11.07
50,-9.56,2.27,11.94
60,-9.35,2.41,12.63
70,-8.72,2.42,12.94
80,-7.95,2.38,12.82
90,-7.41,2.38,12.46
100,-6.59,2.47,11.6
110,-5.66,2.57,10.54
120,-4.88,2.67,9.31
130,-3.98,2.76,7.79
140,-2.92,2.77,6.1
150,-2.41,2.74,4.34
160,-2.17,2.69,2.73
170,-2.12,2.59,1.63
180,-2.12,2.44,0.81
190,-2.2,2.32,0.38
200,-2.46,2.21,0.2
210,-2.57,2.17,0.15
220,-2.63,2.15,0.19
230,-2.29,1.93,0.4
240,-2.04,1.75,0.53
250,-1.99,1.72,0.37
260,-1.64,1.76,-0.11
270,-1.51,1.86,-1.05
280,-1.1,2.0,-1.92
290,-0.58,2.62,-3.68
300,0.84,3.37,-5.99
310,2.18,3.85,-8.65
320,3.12,4.31,-11.65
330,3.41,4.11,-13.29
340,3.44,2.92,-13.58
350,2.46,1.03,-12.48
360,1.05,-1.21,-11.01
370,0.03,-2.95,-10.19
380,0.43,-4.39,-9.24
390,1.37,-6.33,-7.68
400,2.55,-8.08,-5.26
410,4.26,-9.81,-2.01
420,5.37,-12.31,3.21
430,4.44,-15.01,9.61
440,2.37,-17.26,16.95
450,0.11,-18.29,23.4
460,-3.37,-18.53,28.41
470,-6.59,-17.52,29.32
480,-8.89,-15.82,27.44
490,-8.9,-14.83,23.53
500,-9.51,-14.06,22.07
510,-12.84,-8.41,17.58
520,-8.69,-8.34,21.85
530,-7.85,-6.96,25.82
540,-8.15,-5.05,26.85
550,-7.7,-3.99,26.71
560,-5.48,-4.57,27.06
570,-5.61,-4.98,24.35
580,-7.2,-5.73,21.62
590,-9.25,-6.84,18.66
600,-10.51,-7.36,15.16
610,-10.14,-7.51,11.97
620,-10.18,-7.65,9.31
630,-10.76,-8.09,8.02
640,-10.86,-8.66,8.13
650,-9.67,-9.05,8.79
660,-7.54,-10.05,12.3
670,-6.1,-10.66,15.52
680,-3.96,-10.73,17.75
690,-0.93,-10.8,19.54
700,1.83,-10.93,19.43
710,5.0,-10.55,18.54
720,7.35,-10.12,17.24
730,9.03,-9.57,15.84
740,9.96,-9.2,15.06
750,9.68,-7.86,12.16
760,10.81,-6.75,9.03
770,11.45,-6.03,7.33
780,12.36,-4.65,4.18
790,13.06,-2.58,-0.5
800,13.06,-0.62,-5.44
810,11.76,0.99,-10.06
820,10.72,2.18,-14.22
830,8.4,2.95,-15.04
840,6.16,3.02,-13.75
850,4.58,2.9,-12.26
860,3.59,2.67,-11.23
870,2.6,2.36,-10.16
880,1.92,2.39,-9.1
890,1.7,2.82,-8.25
900,1.41,3.38,-7.28
910,0.99,3.86,-6.4
920,0.76,4.58,-5.5
930,0.68,5.32,-4.53
940,0.6,5.86,-3.48
950,0.5,6.21,-2.28
960,0.67,6.42,-0.66
970,0.85,6.53,1.42
980,1.06,6.74,3.58
990,1.19,6.8,5.88
1000,1.25,7.06,7.66
