timestamp,x,y,z
0,-5.74,9.14,6.01
10,-6.6,9.09,6.91
20,-7.04,9.07,7.62
30,-6.87,8.83,7.8
40,-6.52,8.47,7.7
50,-6.1,8.17,7.13
60,-5.86,7.7,6.96
70,-5.44,7.16,6.08
80,-4.49,6.61,5.71
90,-3.27,6.55,4.35
100,-3.06,6.47,3.37
110,-2.91,6.51,2.45
120,-2.38,5.74,1.64
130,-2.49,6.46,2.25
140,-0.93,6.55,3.85
150,0.29,5.81,4.21
160,0.06,5.2,3.32
170,-0.17,5.01,2.26
180,0.58,4.23,2.02
190,1.1,3.83,1.13
200,1.79,3.39,0.28
210,2.59,3.42,-1.43
220,2.9,3.49,-3.54
230,2.98,3.68,-5.93
240,3.82,3.47,-9.38
250,4.8,3.01,-13.37
260,5.75,2.51,-15.87
270,7.11,2.32,-16.36
280,9.45,1.13,-14.43
290,10.43,-0.11,-10.03
300,13.94,0.04,-5.03
310,16.71,0.4,-1.02
320,18.63,0.41,-0.09
330,20.32,-0.25,-0.11
340,21.02,-1.49,0.43
350,21.4,-2.43,1.76
360,21.3,-3.31,4.36
370,20.41,-4.51,6.47
380,18.63,-6.22,8.14
390,15.7,-7.2,8.29
400,14.11,-9.47,8.41
410,11.54,-11.21,8.65
420,8.77,-12.72,8.95
430,5.29,-14.91,9.89
440,1.05,-16.98,10.16
450,-2.63,-18.39,10.95
460,-14.5,-17.89,20.69
470,-12.4,-15.84,18.66
480,-19.86,-12.58,17.37
490,-12.61,-13.21,23.45
500,-14.5,-11.13,25.13
510,-16.01,-8.77,24.08
520,-13.73,-6.19,25.89
530,-11.64,-3.77,28.33
540,-10.57,-1.63,29.29
550,-9.65,0.39,30.63
560,-8.87,2.0,31.33
570,-7.92,2.98,30.77
580,-7.79,3.59,29.36
590,-6.8,3.65,27.67
600,-5.39,2.68,24.95
610,-3.82,1.35,21.42
620,-1.46,-0.29,18.22
630,1.23,-2.12,14.6
640,3.41,-3.59,9.86
650,5.53,-5.86,6.78
660,6.08,-6.8,1.97
670,4.54,-8.87,-2.98
680,4.95,-10.8,-7.71
690,4.43,-12.44,-11.69
700,1.56,-12.83,-13.48
710,-1.13,-14.39,-11.11
720,-3.67,-13.17,-7.49
730,-4.35,-11.68,-2.74
740,-7.77,-10.22,2.42
750,-10.38,-9.67,8.23
760,-10.98,-8.54,13.49
770,-10.28,-7.12,16.6
780,-8.42,-6.07,16.89
790,-5.37,-5.64,15.97
800,-2.36,-5.29,13.99
810,-0.26,-5.1,11.71
820,0.91,-4.47,8.97
830,2.71,-3.81,7.16
840,2.4,-2.8,6.14
850,2.15,-1.7,5.15
860,1.7,-0.8,4.85
870,1.3,0.32,4.9
880,0.57,1.6,4.84
890,0.3,3.25,4.74
900,-0.42,4.75,4.46
910,-0.02,5.96,4.07
920,0.78,6.68,4.46
930,1.95,7.38,4.15
940,3.42,8.18,3.52
950,4.38,8.94,3.21
960,4.26,9.38,3.15
970,2.64,9.38,3.33
980,0.85,9.3,3.52
990,0.1,9.22,3.62
1000,0.32,9.05,3.64
