timestamp,x,y,z
0,-3.22,5.32,6.12
10,-3.59,5.49,6.17
20,-3.87,5.47,6.33
30,-4.19,5.98,5.97
40,-4.7,5.64,6.23
50,-5.16,5.57,6.51
60,-5.01,5.88,6.43
70,-4.96,6.23,6.23
80,-5.57,5.62,6.9
90,-6.36,6.28,6.79
100,-6.37,6.69,6.88
110,-5.84,6.89,7.53
120,-5.61,6.92,8.11
130,-5.32,6.96,8.76
140,-5.66,6.79,9.56
150,-5.17,6.59,10.1
160,-4.13,6.34,10.39
170,-3.25,6.03,10.52
180,-2.4,5.8,10.45
190,-1.98,5.7,9.53
200,-1.9,5.28,8.3
210,-1.7,4.76,7.46
220,-0.85,4.21,6.6
230,-0.43,4.28,6.11
240,-0.67,3.9,5.01
250,-0.22,3.56,3.77
260,-0.25,3.18,3.01
270,-0.42,2.8,2.25
280,0.06,2.58,1.66
290,0.82,2.44,0.94
300,1.81,2.2,-0.41
310,2.94,2.04,-2.11
320,4.22,1.87,-3.37
330,5.36,1.47,-4.37
340,5.91,1.0,-4.98
350,6.03,0.06,-5.18
360,5.21,-0.25,-6.81
370,8.54,-2.16,-6.73
380,7.65,-3.05,-5.99
390,4.53,-2.96,-6.28
400,4.38,-4.28,-6.36
410,3.01,-4.84,-4.95
420,1.1,-5.29,-4.34
430,0.45,-5.84,-3.96
440,0.0,-6.09,-2.04
450,-0.54,-5.85,1.45
460,-0.4,-5.0,4.61
470,-0.94,-4.12,6.64
480,0.36,-6.76,12.68
490,0.71,-7.05,20.0
500,-1.19,-4.42,22.08
510,-4.39,-2.44,21.03
520,-5.45,-3.59,22.67
530,-7.52,-3.24,22.33
540,-9.93,-2.93,21.44
550,-11.87,-2.72,21.51
560,-12.27,-2.43,21.61
570,-11.66,-1.75,21.4
580,-10.9,-1.05,20.92
590,-10.16,-0.25,20.03
600,-9.4,0.92,18.56
610,-9.08,1.51,17.27
620,-9.56,1.59,16.09
630,-10.36,1.42,15.61
640,-11.14,1.25,15.87
650,-11.71,1.41,16.58
660,-11.6,1.41,17.74
670,-11.76,1.32,19.58
680,-12.18,1.04,22.72
690,-12.25,-0.21,26.01
700,-11.49,-1.81,26.72
710,-10.97,-3.71,26.05
720,-10.1,-5.55,24.6
730,-9.91,-6.86,21.74
740,-8.82,-7.52,19.54
750,-8.71,-8.47,18.43
760,-7.03,-9.72,16.84
770,-0.98,-10.41,12.89
780,-2.08,-9.47,8.81
790,-3.48,-10.93,6.57
800,-2.33,-10.7,2.05
810,-2.04,-9.61,-1.91
820,-0.94,-8.04,-4.55
830,-1.19,-6.85,-6.71
840,-2.52,-6.45,-8.13
850,-2.9,-5.12,-8.82
860,-2.68,-3.86,-8.58
870,-2.4,-2.95,-7.6
880,-1.43,-2.26,-6.88
890,-0.89,-1.4,-6.53
900,-0.62,-0.64,-6.4
910,0.25,0.1,-6.3
920,0.99,0.91,-5.91
930,0.81,1.73,-5.53
940,0.2,2.5,-5.4
950,-0.29,3.11,-5.29
960,-1.25,3.53,-4.98
970,-2.77,4.0,-5.43
980,-3.51,4.41,-5.63
990,-3.61,5.05,-4.97
1000,-4.02,5.67,-3.96
