timestamp,x,y,z
0,-0.4,2.2,1.19
10,0.25,2.46,-0.48
20,1.47,2.3,-1.36
30,1.69,2.01,-2.34
40,1.07,1.48,-2.95
50,0.52,1.22,-3.07
60,0.07,0.96,-2.5
70,-0.11,0.66,-1.61
80,-0.04,0.49,-1.06
90,-0.03,0.38,-0.64
100,0.2,0.19,-0.23
110,0.68,0.03,0.19
120,0.76,-0.13,0.69
130,1.17,-0.01,1.69
140,1.81,-0.02,3.19
150,1.79,-0.38,4.74
160,1.49,-0.64,5.39
170,1.45,-1.12,5.98
180,0.55,-1.71,6.28
190,-0.27,-2.25,6.26
200,-0.71,-2.69,5.65
210,-1.5,-2.91,5.23
220,-2.79,-2.48,4.81
230,1.67,-4.82,7.05
240,-0.56,-6.0,13.49
250,-4.23,-5.53,16.09
260,-5.84,-5.57,18.49
270,-7.48,-5.74,21.16
280,-8.91,-4.46,21.61
290,-12.91,-3.36,18.24
300,-9.65,-4.34,19.49
310,-11.56,-4.79,20.86
320,-11.6,-4.14,18.99
330,-11.19,-2.73,16.82
340,-8.89,-1.39,16.01
350,-5.56,0.23,15.34
360,-4.36,1.78,15.18
370,-3.41,3.19,16.28
380,-2.12,4.61,18.95
390,-2.07,6.01,21.92
400,-2.28,6.52,25.84
410,-2.68,5.7,29.88
420,-3.21,3.91,32.2
430,-3.39,2.38,32.02
440,-2.25,1.27,28.85
450,0.08,-0.34,25.37
460,2.13,-1.84,20.69
470,3.57,-3.36,15.38
480,4.98,-5.39,10.5
490,5.6,-7.83,6.71
500,3.1,-9.52,1.82
510,-0.26,-10.76,-1.52
520,-2.12,-12.27,-2.25
530,-4.69,-12.37,-3.76
540,-6.4,-12.3,-4.26
550,-7.86,-11.64,-5.08
560,-8.86,-10.36,-6.1
570,-8.27,-8.59,-6.41
580,-7.53,-7.12,-6.81
590,-6.84,-5.71,-7.07
600,-5.67,-3.83,-6.62
610,-5.11,-1.94,-5.67
620,-1.58,-0.39,-3.29
630,-1.41,1.63,-2.92
640,-1.96,2.82,-2.26
650,-2.19,3.51,-1.4
660,-2.57,4.11,-0.6
670,-2.99,4.4,0.19
680,-3.43,4.55,0.7
690,-3.62,4.69,1.23
700,-3.74,4.63,2.21
710,-4.03,4.47,3.29
720,-4.39,4.32,4.11
730,-4.66,4.28,4.63
740,-4.86,4.33,5.04
750,-4.96,4.38,5.27
760,-4.79,4.49,5.54
770,-4.52,4.56,5.81
780,-4.37,4.57,5.88
790,-4.4,4.68,5.93
800,-4.46,4.71,6.22
810,-4.36,4.64,6.62
820,-4.18,4.55,6.97
830,-4.14,4.4,7.25
840,-4.27,4.15,7.46
850,-4.44,3.83,7.6
860,-4.7,3.51,7.57
870,-5.09,3.23,7.39
880,-5.35,3.04,7.15
890,-5.5,2.86,6.86
900,-5.74,2.72,6.56
910,-5.88,2.55,6.35
920,-5.93,2.4,6.25
930,-5.95,2.3,6.25
940,-5.98,2.19,6.49
950,-5.94,2.18,6.56
960,-5.74,2.26,6.49
970,-5.68,2.29,6.41
980,-5.72,2.36,6.19
990,-5.64,2.46,6.06
1000,-5.56,2.61,5.93
