timestamp,x,y,z
0,-5.66,6.22,13.2
10,-4.96,6.43,13.64
20,-4.34,6.47,13.77
30,-4.13,6.06,13.98
40,-4.15,5.61,13.72
50,-4.19,5.29,12.81
60,-3.88,5.12,11.26
70,-3.67,4.86,9.62
80,-3.67,4.38,8.2
90,-3.62,3.7,7.33
100,-3.38,3.2,5.99
110,-2.81,2.67,4.92
120,-2.49,2.22,4.07
130,-2.11,1.81,3.16
140,-1.87,1.38,2.15
150,-1.03,0.96,0.77
160,-0.46,1.24,-0.94
170,0.31,1.41,-2.88
180,1.36,1.37,-5.31
190,2.64,1.46,-8.07
200,3.92,1.39,-10.98
210,4.84,1.26,-13.58
220,4.85,0.34,-15.25
230,4.22,-1.23,-15.46
240,3.17,-2.87,-14.62
250,2.52,-3.71,-13.92
260,2.21,-4.2,-12.95
270,2.7,-4.71,-11.45
280,2.99,-5.08,-9.71
290,3.94,-5.48,-8.09
300,5.35,-5.75,-6.53
310,7.06,-5.38,-4.96
320,8.46,-4.8,-2.79
330,10.64,-5.14,1.15
340,9.35,-5.32,6.6
350,9.17,-5.47,13.18
360,10.51,-7.97,22.97
370,5.71,-8.47,31.84
380,2.02,-9.65,37.24
390,-1.63,-12.48,37.92
400,-4.91,-9.26,36.1
410,-8.03,-11.99,40.3
420,-11.02,-11.29,39.07
430,-10.25,-9.29,35.48
440,-7.54,-7.69,33.98
450,-7.3,-5.77,30.93
460,-5.71,-3.93,27.66
470,-3.76,-2.3,23.78
480,-2.22,-1.9,21.78
490,-2.27,-0.81,18.72
500,-2.39,0.15,16.37
510,-2.44,0.56,15.85
520,-2.6,0.93,16.87
530,-2.68,0.98,19.25
540,-2.61,0.57,21.74
550,-1.46,0.2,22.12
560,0.17,-0.31,20.46
570,1.91,-1.21,18.79
580,3.34,-1.76,15.03
590,3.31,-2.36,10.48
600,3.68,-3.19,6.93
610,3.5,-4.44,4.35
620,3.38,-5.67,2.35
630,2.48,-6.38,-0.21
640,1.48,-7.0,-2.37
650,0.09,-7.65,-4.22
660,-1.19,-7.97,-5.71
670,-2.64,-7.81,-6.45
680,-3.66,-7.3,-6.29
690,-3.96,-6.33,-5.57
700,-3.83,-5.47,-4.99
710,-3.51,-4.49,-4.68
720,-3.05,-3.13,-4.68
730,-2.49,-1.75,-4.32
740,-2.12,-0.5,-3.53
750,-1.64,0.61,-2.93
760,-0.87,1.49,-2.23
770,-1.53,2.42,-1.67
780,-1.91,3.07,-0.73
790,-2.62,3.49,0.06
800,-3.38,3.7,0.86
810,-4.26,3.87,1.23
820,-4.85,4.0,1.52
830,-5.02,4.35,1.97
840,-4.94,4.79,2.54
850,-4.75,5.25,3.12
860,-4.51,5.83,3.72
870,-4.21,6.34,4.67
880,-3.84,6.73,5.8
890,-3.6,7.07,6.61
900,-3.5,7.3,7.11
910,-3.35,7.41,7.2
920,-3.32,7.37,6.98
930,-3.25,7.16,6.8
940,-4.12,6.9,6.77
950,-4.21,6.54,6.72
960,-3.82,6.21,6.61
970,-3.72,5.87,6.46
980,-3.71,5.47,6.33
990,-3.69,5.06,6.24
1000,-3.79,4.7,6.18
